upz_id,anio,mes,n_estaciones,n_portales,flujo_total_upz,validaciones_upz,salidas_upz,dist_cai_mediana_m,n_cai_500m_media,upz_nuse_hurto,upz_nuse_violencia,upz_nuse_orden_publico,upz_nuse_otros,upz_nuse_total,loc_nuse_hurto,loc_nuse_violencia,loc_nuse_total,poblacion_localidad,loc_tasa_nuse_hurto_100k_hab,loc_tasa_nuse_violencia_100k_hab,dai_total,dai_hurto_personas,ir_total,indice_seguridad_nocturna_2019,cod_localidad,localidad,pct_nocturno_pond,pct_finde_pond,pct_pico_am_pond,pct_pico_pm_pond,gini_pond,log_flujo_upz,periodo
UPZ109,2026,5,1,0,172815.0,80201.0,92614.0,1006.215517860798,0.0,32.0,56.0,146.0,238.0,472.0,642.0,1312.0,7036.0,154663.0,415.09604753560967,848.2959725338316,8029.0,4744.0,22550.0,42.04490588888888,13.0,TEUSAQUILLO,0.1054711685906894,0.1765182420507479,0.2687382461013222,0.1767902091832306,0.3652044549411873,12.059976937140263,2026-05
UPZ109,2026,6,1,0,156581.0,72033.0,84548.0,1006.215517860798,0.0,23.0,81.0,108.0,276.0,488.0,568.0,1198.0,6160.0,154663.0,367.25008567013447,774.5873285789103,8029.0,4744.0,22550.0,42.04490588888888,13.0,TEUSAQUILLO,0.3040534930802587,0.1725241248938249,0.338878918898206,0.055064152100190895,0.4411291232822596,11.961328726953198,2026-06
UPZ111,2023,1,1,0,442972.0,187582.0,255390.0,538.5993816192456,0.0,64.0,140.0,173.0,311.0,688.0,516.0,1521.0,6974.0,249697.0,206.65046035795385,609.138275590015,7879.0,4201.0,23914.0,41.01226222222223,16.0,PUENTE ARANDA,0.137988405587712,0.1759524304019215,0.2537203254381767,0.159723413669487,0.30260612137060167,13.001261841612118,2023-01
UPZ111,2023,2,1,0,516833.0,245757.0,271076.0,538.5993816192456,0.0,45.0,170.0,197.0,415.0,827.0,475.0,1757.0,7481.0,249697.0,190.2305594380389,703.6528272265986,7879.0,4201.0,23914.0,41.01226222222223,16.0,PUENTE ARANDA,0.1426263415842254,0.1761555473431456,0.2598208705713451,0.1481310210454827,0.2989158389113687,13.155475083901083,2023-02
UPZ111,2023,3,1,0,573180.0,258255.0,314925.0,538.5993816192456,0.0,51.0,157.0,178.0,374.0,760.0,559.0,1813.0,7517.0,249697.0,223.87133205445,726.0800089708727,7879.0,4201.0,23914.0,41.01226222222223,16.0,PUENTE ARANDA,0.1385358875047977,0.1659757842213615,0.2627638787117485,0.1599514986566174,0.3103658323794634,13.25895508249211,2023-03
UPZ111,2023,4,1,0,483676.0,205654.0,278022.0,538.5993816192456,0.0,61.0,188.0,227.0,330.0,806.0,536.0,1881.0,7842.0,249697.0,214.66016812376603,753.313015374634,7879.0,4201.0,23914.0,41.01226222222223,16.0,PUENTE ARANDA,0.1417457140730571,0.2314152449160181,0.2601204111843465,0.1533071725700675,0.3008688845643996,13.089170540048556,2023-04
UPZ111,2023,5,1,0,532062.0,226336.0,305726.0,538.5993816192456,0.0,59.0,159.0,201.0,423.0,842.0,580.0,1885.0,8149.0,249697.0,232.28152520855275,754.9149569277965,7879.0,4201.0,23914.0,41.01226222222223,16.0,PUENTE ARANDA,0.1414327653544135,0.1854539508553514,0.2633245749555503,0.1531005785040089,0.304093225867706,13.18451530288675,2023-05
UPZ111,2023,6,1,0,486483.0,196345.0,290138.0,538.5993816192456,0.0,50.0,177.0,213.0,375.0,815.0,566.0,1834.0,7876.0,249697.0,226.67472977248423,734.4902021249754,7879.0,4201.0,23914.0,41.01226222222223,16.0,PUENTE ARANDA,0.1394622217014777,0.1999864332361048,0.2570593422586195,0.157195626568657,0.3035617426991728,13.094957236523866,2023-06
UPZ111,2023,7,1,0,488663.0,219644.0,269019.0,538.5993816192456,0.0,58.0,149.0,214.0,352.0,773.0,609.0,1533.0,7434.0,249697.0,243.8956014689804,613.9441002495024,7879.0,4201.0,23914.0,41.01226222222223,16.0,PUENTE ARANDA,0.1381770258849145,0.2517726940652351,0.2490796315661304,0.1599691402868643,0.300744004977772,13.099428369321831,2023-07
UPZ111,2023,8,1,0,535769.0,243514.0,292255.0,538.5993816192456,0.0,40.0,136.0,123.0,325.0,624.0,520.0,1517.0,6469.0,249697.0,208.2524019111163,607.5363340368527,7879.0,4201.0,23914.0,41.01226222222223,16.0,PUENTE ARANDA,0.1427704850411278,0.1905149420739161,0.255690418818558,0.1562949704070224,0.299746754859077,13.19145837700936,2023-08
UPZ111,2023,9,1,0,529335.0,237875.0,291460.0,538.5993816192456,0.0,48.0,161.0,181.0,409.0,799.0,528.0,1873.0,8054.0,249697.0,211.45628501744116,750.1091322683092,7879.0,4201.0,23914.0,41.01226222222223,16.0,PUENTE ARANDA,0.1362936514683518,0.1938186592611484,0.263489094807636,0.1525045576052972,0.3080475497514788,13.179376780730761,2023-09
UPZ111,2023,10,1,0,530127.0,233390.0,296737.0,538.5993816192456,0.0,63.0,150.0,206.0,419.0,838.0,592.0,1857.0,8322.0,249697.0,237.0873498680401,743.7013660556595,7879.0,4201.0,23914.0,41.01226222222223,16.0,PUENTE ARANDA,0.1373104935232501,0.1941459310693475,0.2509342101043712,0.1562568969322445,0.2991773771159898,13.180871879464894,2023-10
UPZ111,2023,11,1,0,499336.0,226543.0,272793.0,538.5993816192456,0.0,65.0,201.0,226.0,442.0,934.0,643.0,1909.0,8427.0,249697.0,257.5121046708611,764.526606246771,7879.0,4201.0,23914.0,41.01226222222223,16.0,PUENTE ARANDA,0.1418523799605876,0.2095643013922489,0.2404813592450774,0.1528069275998526,0.2863278894749178,13.121034494830871,2023-11
UPZ111,2023,12,1,0,512008.0,241109.0,270899.0,538.5993816192456,0.0,115.0,201.0,260.0,509.0,1085.0,651.0,2292.0,9642.0,249697.0,260.71598777718594,917.912509962074,7879.0,4201.0,23914.0,41.01226222222223,16.0,PUENTE ARANDA,0.1453102295276636,0.2684840861861533,0.2194067280198746,0.15404446805518662,0.2691536247965819,13.146095528899576,2023-12
UPZ111,2024,1,1,0,463925.0,201996.0,261929.0,538.5993816192456,0.0,32.0,98.0,152.0,222.0,504.0,398.0,1206.0,5345.0,249697.0,159.3931845396621,482.9853782784735,6160.0,3123.0,26239.0,41.01226222222223,16.0,PUENTE ARANDA,0.1307625154928059,0.1809538179662661,0.2530559896535,0.1703982324729212,0.3123276211503135,13.04747818021254,2024-01
UPZ111,2024,2,1,0,514945.0,215972.0,298973.0,538.5993816192456,0.0,57.0,161.0,220.0,362.0,800.0,588.0,2064.0,8520.0,249697.0,235.48540831487765,826.6018414318154,6160.0,3123.0,26239.0,41.01226222222223,16.0,PUENTE ARANDA,0.1382963229082717,0.1578964743807591,0.266647894435328,0.1698414393770208,0.3177178615064558,13.151815377826257,2024-02
UPZ111,2024,3,1,0,471161.0,195453.0,275708.0,538.5993816192456,0.0,52.0,173.0,180.0,323.0,728.0,519.0,1693.0,7109.0,249697.0,207.85191652282563,678.0217623759997,6160.0,3123.0,26239.0,41.01226222222223,16.0,PUENTE ARANDA,0.1366051095060924,0.2372968051260609,0.2642578651458843,0.1655591188574606,0.3126955787006568,13.062955140491727,2024-03
UPZ111,2024,4,1,0,531481.0,226869.0,304612.0,538.5993816192456,0.0,59.0,150.0,144.0,279.0,632.0,428.0,1413.0,5738.0,249697.0,171.40774618838032,565.8858536546295,6160.0,3123.0,26239.0,41.01226222222223,16.0,PUENTE ARANDA,0.1369794969152236,0.1535163063213925,0.2702937640291939,0.1747456635326568,0.3241948535361708,13.183422728241819,2024-04
UPZ111,2024,5,1,0,531832.0,232841.0,298991.0,538.5993816192456,0.0,68.0,211.0,233.0,454.0,966.0,670.0,2044.0,9039.0,249697.0,268.3252101547075,818.5921336660032,6160.0,3123.0,26239.0,41.01226222222223,16.0,PUENTE ARANDA,0.1403657545991967,0.1804047142706719,0.2674698024940207,0.1682110140044224,0.3163563477152061,13.184082928978102,2024-05
UPZ111,2024,6,1,0,484829.0,220293.0,264536.0,538.5993816192456,0.0,83.0,198.0,226.0,427.0,934.0,699.0,2286.0,9336.0,249697.0,279.93928641513514,915.5095976323304,6160.0,3123.0,26239.0,41.01226222222223,16.0,PUENTE ARANDA,0.1388675182383892,0.252416831501416,0.2564429933027933,0.1635318844376058,0.3069885307425204,13.091551530430037,2024-06
UPZ111,2024,7,1,0,493652.0,241761.0,251891.0,538.5993816192456,0.0,89.0,173.0,241.0,477.0,980.0,720.0,2305.0,9787.0,249697.0,288.349479569238,923.118820009852,6160.0,3123.0,26239.0,41.01226222222223,16.0,PUENTE ARANDA,0.1319249187686872,0.1765251634754847,0.25773419331837,0.1798210075113643,0.3247366864025223,13.109586094484847,2024-07
UPZ111,2024,8,1,0,529426.0,240020.0,289406.0,538.5993816192456,0.0,69.0,207.0,210.0,441.0,927.0,682.0,2275.0,9051.0,249697.0,273.13103481419483,911.1042583611336,6160.0,3123.0,26239.0,41.01226222222223,16.0,PUENTE ARANDA,0.1387257142641275,0.2091963749419182,0.2666151643478031,0.1651127825229588,0.3146874008131433,13.179548679771667,2024-08
UPZ111,2024,9,1,0,503939.0,223346.0,280593.0,538.5993816192456,0.0,79.0,188.0,249.0,425.0,941.0,727.0,2115.0,9484.0,249697.0,291.15287728727213,847.0265962346364,6160.0,3123.0,26239.0,41.01226222222223,16.0,PUENTE ARANDA,0.1339249393279742,0.180109100506212,0.2710665378150927,0.1672484169711016,0.3242711904104993,13.130210507982541,2024-09
UPZ111,2024,10,1,0,565234.0,257710.0,307524.0,538.5993816192456,0.0,62.0,248.0,198.0,484.0,992.0,789.0,2197.0,9846.0,249697.0,315.98297136128986,879.8663980744662,6160.0,3123.0,26239.0,41.01226222222223,16.0,PUENTE ARANDA,0.1370565111086735,0.1727408471535682,0.27249776198884,0.1717713371807074,0.3247246563513073,13.244995083680326,2024-10
UPZ111,2024,11,1,0,532041.0,235240.0,296801.0,538.5993816192456,0.0,88.0,161.0,241.0,387.0,877.0,817.0,2107.0,9415.0,249697.0,327.1965622334269,843.8227131283115,6160.0,3123.0,26239.0,41.01226222222223,16.0,PUENTE ARANDA,0.1374161013906823,0.2363577243107204,0.25738617888471,0.1709304358122776,0.3128633041856477,13.184475833023393,2024-11
UPZ111,2024,12,1,0,549500.0,245441.0,304059.0,538.5993816192456,0.0,70.0,237.0,253.0,546.0,1106.0,765.0,2381.0,11042.0,249697.0,306.3713220423153,953.555709519938,6160.0,3123.0,26239.0,41.01226222222223,16.0,PUENTE ARANDA,0.145073703366697,0.2252411282984531,0.2408589626933576,0.1666223839854413,0.2946074897694671,13.216764052825813,2024-12
UPZ111,2025,1,1,0,470800.0,207857.0,262943.0,538.5993816192456,0.0,47.0,134.0,159.0,315.0,655.0,565.0,1568.0,7495.0,249519.0,226.43566221409992,628.4090590295729,8727.0,4312.0,29954.0,41.01226222222223,16.0,PUENTE ARANDA,0.1321452846219201,0.1750977060322854,0.2599617672047578,0.1730564995751911,0.3193432564384749,13.062188654368258,2025-01
UPZ111,2025,2,1,0,520995.0,230316.0,290679.0,538.5993816192456,0.0,66.0,194.0,199.0,461.0,920.0,630.0,1916.0,8994.0,249519.0,252.48578264581053,767.8773961101159,8727.0,4312.0,29954.0,41.01226222222223,16.0,PUENTE ARANDA,0.1346212535628941,0.1628633672108177,0.2625303505791802,0.1738135682684095,0.3206149545772187,13.163495723760471,2025-02
UPZ111,2025,3,1,0,604078.0,255756.0,348322.0,538.5993816192456,0.0,65.0,214.0,206.0,462.0,947.0,675.0,2046.0,9709.0,249519.0,270.52048140622554,819.9776369735372,8727.0,4312.0,29954.0,41.01226222222223,16.0,PUENTE ARANDA,0.1326004257728306,0.214025341098335,0.2553560963981472,0.1679948615907217,0.3134337082074921,13.311458607652067,2025-03
UPZ111,2025,4,1,0,567466.0,245511.0,321955.0,538.5993816192456,0.0,68.0,155.0,221.0,461.0,905.0,652.0,1878.0,8664.0,249519.0,261.3027464842357,752.6480949346543,8727.0,4312.0,29954.0,41.01226222222223,16.0,PUENTE ARANDA,0.1359887640845442,0.1786080575752556,0.2525895824595658,0.1745249935678965,0.3167897498444569,13.248936114648632,2025-04
UPZ111,2025,5,1,0,606484.0,260543.0,345941.0,538.5993816192456,0.0,66.0,200.0,200.0,438.0,904.0,677.0,2150.0,9669.0,249519.0,271.3220235733551,861.6578296642741,8727.0,4312.0,29954.0,41.01226222222223,16.0,PUENTE ARANDA,0.1328147156396541,0.2004867399634615,0.2526859735788578,0.1704875973644811,0.3155081982354949,13.315433626144394,2025-05
UPZ111,2025,6,1,0,528106.0,217224.0,310882.0,538.5993816192456,0.0,58.0,206.0,210.0,422.0,896.0,645.0,2111.0,9696.0,249519.0,258.49734889928226,846.0277574052476,8727.0,4312.0,29954.0,41.01226222222223,16.0,PUENTE ARANDA,0.13183906261243,0.2419684684514093,0.2481338973615145,0.1708691058234521,0.3108924645042527,13.17705230011505,2025-06
UPZ111,2025,7,1,0,612510.0,262523.0,349987.0,538.5993816192456,0.0,65.0,197.0,208.0,502.0,972.0,619.0,2049.0,9713.0,249519.0,248.077300726598,821.1799502242314,8727.0,4312.0,29954.0,41.01226222222223,16.0,PUENTE ARANDA,0.1283325986514505,0.1636985518603778,0.2597606569688658,0.1765473216763808,0.3267687423655521,13.325320547798356,2025-07
UPZ111,2025,8,1,0,563396.0,238326.0,325070.0,538.5993816192456,0.0,79.0,169.0,222.0,512.0,982.0,643.0,2056.0,9463.0,249519.0,257.6958067321527,823.9853478091849,8727.0,4312.0,29954.0,41.01226222222223,16.0,PUENTE ARANDA,0.1311812650427053,0.23530518498533892,0.2482498988278227,0.1678925657974142,0.3105220735227801,13.241738034647698,2025-08
UPZ111,2025,9,1,0,540103.0,217220.0,322883.0,538.5993816192456,0.0,57.0,274.0,195.0,617.0,1143.0,640.0,2248.0,9554.0,249519.0,256.4934934814584,900.9333958536224,8727.0,4312.0,29954.0,41.01226222222223,16.0,PUENTE ARANDA,0.12326537715954168,0.151476662784691,0.2543496333106833,0.1772180491498843,0.3281085700846137,13.199515141092496,2025-09
UPZ111,2025,10,1,0,466760.0,193536.0,273224.0,538.5993816192456,0.0,79.0,222.0,197.0,532.0,1030.0,644.0,2207.0,10109.0,249519.0,258.0965778157174,884.5017814274665,8727.0,4312.0,29954.0,41.01226222222223,16.0,PUENTE ARANDA,0.1237702459508098,0.1442711457708458,0.26731510840689,0.1807588482303539,0.3403820150560261,13.053570485920044,2025-10
UPZ111,2025,11,1,0,428840.0,173725.0,255115.0,538.5993816192456,0.0,69.0,230.0,164.0,589.0,1052.0,666.0,2254.0,10143.0,249519.0,266.9135416541426,903.3380223550108,8727.0,4312.0,29954.0,41.01226222222223,16.0,PUENTE ARANDA,0.1268281876690607,0.2361603395205671,0.2636857569256599,0.1731997947952616,0.3289493201483313,12.968839167970176,2025-11
UPZ111,2025,12,1,0,182043.0,182043.0,0.0,538.5993816192456,0.0,72.0,225.0,176.0,606.0,1079.0,523.0,2324.0,11244.0,249519.0,209.6032767043792,931.3919982045456,8727.0,4312.0,29954.0,41.01226222222223,16.0,PUENTE ARANDA,0.1174887251913009,0.19436067302780113,0.1328257609465895,0.2579884972231835,0.3875435339097571,12.111998201889316,2025-12
UPZ111,2026,1,1,0,356063.0,143457.0,212606.0,538.5993816192456,0.0,59.0,170.0,150.0,342.0,721.0,554.0,1678.0,8318.0,248758.0,222.7064054221372,674.5511702136213,7655.0,3707.0,27980.0,41.01226222222223,16.0,PUENTE ARANDA,0.1150442477876106,0.1807573378868346,0.2831015859552944,0.1683157194092056,0.3463763128843145,12.782862960469615,2026-01
UPZ111,2026,2,1,0,394314.0,157963.0,236351.0,538.5993816192456,0.0,45.0,162.0,162.0,456.0,825.0,504.0,1772.0,8349.0,248758.0,202.6065493371068,712.3388996534785,7655.0,3707.0,27980.0,41.01226222222223,16.0,PUENTE ARANDA,0.1155272194241137,0.1495001445548471,0.2943643898010215,0.169682030057264,0.3574903868591662,12.884902825195326,2026-02
UPZ111,2026,3,1,0,403681.0,156913.0,246768.0,538.5993816192456,0.0,80.0,187.0,194.0,536.0,997.0,561.0,2035.0,9288.0,248758.0,225.52038527404144,818.0641426607385,7655.0,3707.0,27980.0,41.01226222222223,16.0,PUENTE ARANDA,0.1162303898375202,0.1550853272757449,0.3021321290821218,0.16429309281338478,0.35788017085885315,12.908380241081488,2026-03
UPZ111,2026,4,1,0,379613.0,152019.0,227594.0,538.5993816192456,0.0,58.0,217.0,191.0,480.0,946.0,546.0,1892.0,8434.0,248758.0,219.4904284485323,760.5785542575516,7655.0,3707.0,27980.0,41.01226222222223,16.0,PUENTE ARANDA,0.1181466388137392,0.1477794490705007,0.3004559907063246,0.1687560752661263,0.3591668840287603,12.846907591706852,2026-04
UPZ111,2026,5,1,0,404588.0,172041.0,232547.0,538.5993816192456,0.0,79.0,186.0,183.0,563.0,1011.0,562.0,1820.0,8818.0,248758.0,225.92238239574203,731.6347614951077,7655.0,3707.0,27980.0,41.01226222222223,16.0,PUENTE ARANDA,0.1165556071855813,0.20133320810305794,0.2926606819777156,0.1739868705942835,0.3584215652586639,12.910624544353555,2026-05
UPZ111,2026,6,1,0,406822.0,182096.0,224726.0,538.5993816192456,0.0,51.0,165.0,175.0,414.0,805.0,456.0,1706.0,8002.0,248758.0,183.3106874954775,685.8070896212383,7655.0,3707.0,27980.0,41.01226222222223,16.0,PUENTE ARANDA,0.2940745584063792,0.1805826626878585,0.3707444533481474,0.0447984622267232,0.4784521998986099,12.916131022323539,2026-06
UPZ115,2023,1,2,1,2857543.0,1256299.0,1601244.0,1086.5736285807106,0.0,52.0,75.0,137.0,190.0,454.0,634.0,2109.0,7885.0,385154.0,164.6094808829715,547.5731785207995,9312.0,5001.0,29456.0,38.790278777777786,9.0,FONTIBÓN,0.18918665440904997,0.18333512391589557,0.25834641858407725,0.18061110541468664,0.30100456603315995,14.865472722656866,2023-01
UPZ115,2023,2,2,1,3115188.0,1437674.0,1677514.0,1086.5736285807106,0.0,42.0,78.0,108.0,207.0,435.0,570.0,2046.0,7995.0,385154.0,147.99275095156742,531.2160849945736,9312.0,5001.0,29456.0,38.790278777777786,9.0,FONTIBÓN,0.19395875947133848,0.16565805980249024,0.2634425273851851,0.17273660530279386,0.29566648639023135,14.95180006151253,2023-02
UPZ115,2023,3,2,1,3435734.0,1578228.0,1857506.0,1086.5736285807106,0.0,51.0,90.0,98.0,213.0,452.0,540.0,1968.0,7738.0,385154.0,140.20365879622176,510.9644453906749,9312.0,5001.0,29456.0,38.790278777777786,9.0,FONTIBÓN,0.1966630711225025,0.16115974053870294,0.2682361323664754,0.167780450989512,0.29384470371728943,15.049741143490007,2023-03
UPZ115,2023,4,2,1,2946860.0,1334768.0,1612092.0,1086.5736285807106,0.0,39.0,84.0,138.0,190.0,451.0,581.0,2218.0,8439.0,385154.0,150.8487514085275,575.873546685222,9312.0,5001.0,29456.0,38.790278777777786,9.0,FONTIBÓN,0.19367801660072073,0.2280264417040511,0.26121770291089497,0.16690646993749278,0.28684019730800164,14.896250754653147,2023-04
UPZ115,2023,5,2,1,3304505.0,1536940.0,1767565.0,1086.5736285807106,0.0,29.0,122.0,171.0,267.0,589.0,682.0,2418.0,9329.0,385154.0,177.07202833152454,627.8008277208597,9312.0,5001.0,29456.0,38.790278777777786,9.0,FONTIBÓN,0.19365260455045458,0.1754562332331166,0.2692938881920287,0.1705856096450149,0.2987643832042693,15.010797246979713,2023-05
UPZ115,2023,6,2,1,2965273.0,1409673.0,1555600.0,1086.5736285807106,0.0,42.0,135.0,151.0,220.0,548.0,561.0,2479.0,8951.0,385154.0,145.65602330496372,643.6386484367292,9312.0,5001.0,29456.0,38.790278777777786,9.0,FONTIBÓN,0.19038145897527817,0.19010559904602367,0.26631342206940134,0.17070671064687803,0.2985221905720493,14.902479660374382,2023-06
UPZ115,2023,7,2,1,2952255.0,1371322.0,1580933.0,1086.5736285807106,0.0,32.0,113.0,118.0,191.0,454.0,613.0,2132.0,8803.0,385154.0,159.15711637422953,553.5448158398978,9312.0,5001.0,29456.0,38.790278777777786,9.0,FONTIBÓN,0.19388840056160453,0.24127014773452835,0.2536955649156322,0.1707528651827162,0.2871719111416897,14.8980798430856,2023-07
UPZ115,2023,8,2,1,3301176.0,1517942.0,1783234.0,1086.5736285807106,0.0,22.0,94.0,158.0,172.0,446.0,449.0,1804.0,7201.0,385154.0,116.57674592500662,468.384074941452,9312.0,5001.0,29456.0,38.790278777777786,9.0,FONTIBÓN,0.19587777204244783,0.1774722099033798,0.26229622413346027,0.17240522771279077,0.2944443454231444,15.009789326590633,2023-08
UPZ115,2023,9,2,1,3319405.0,1521452.0,1797953.0,1086.5736285807106,0.0,41.0,113.0,139.0,204.0,497.0,524.0,2179.0,8401.0,385154.0,136.04947631337075,565.7477268832727,9312.0,5001.0,29456.0,38.790278777777786,9.0,FONTIBÓN,0.1935289607625463,0.18080047478388442,0.2653424333577855,0.1715665910004955,0.2969922196861998,15.01529610796394,2023-09
UPZ115,2023,10,2,1,3302769.0,1531456.0,1771313.0,1086.5736285807106,0.0,30.0,110.0,121.0,231.0,492.0,569.0,2367.0,8788.0,385154.0,147.73311454638923,614.5593710567722,9312.0,5001.0,29456.0,38.790278777777786,9.0,FONTIBÓN,0.18828201427347777,0.1820275653550097,0.263224282412727,0.17285707840905612,0.2986701716417524,15.010271765505825,2023-10
UPZ115,2023,11,2,1,3235698.0,1486684.0,1749014.0,1086.5736285807106,0.0,33.0,76.0,107.0,173.0,389.0,630.0,2182.0,8440.0,385154.0,163.57093526225873,566.5266360988072,9312.0,5001.0,29456.0,38.790278777777786,9.0,FONTIBÓN,0.19276582672424927,0.18653502273697978,0.2624648530239843,0.17362868846227303,0.29598630876397186,14.989755227712754,2023-11
UPZ115,2023,12,2,1,3029437.0,1347105.0,1682332.0,1086.5736285807106,0.0,32.0,112.0,131.0,232.0,507.0,540.0,2506.0,9429.0,385154.0,140.20365879622176,650.6488313765403,9312.0,5001.0,29456.0,38.790278777777786,9.0,FONTIBÓN,0.2030248524725881,0.2315212364541662,0.24509174476973766,0.17013293229071935,0.2734922679986541,14.923887351640142,2023-12
UPZ115,2024,1,2,1,2794347.0,1227606.0,1566741.0,1086.5736285807106,0.0,22.0,52.0,59.0,135.0,268.0,357.0,1347.0,5311.0,385603.0,92.5822672541448,349.3230083790842,9218.0,4735.0,26856.0,38.790278777777786,9.0,FONTIBÓN,0.1858115688566953,0.17720598050277933,0.26358358500214896,0.18027109732613733,0.305922780076967,14.843109005790456,2024-01
UPZ115,2024,2,2,1,3225645.0,1482442.0,1743203.0,1086.5736285807106,0.0,27.0,106.0,118.0,193.0,444.0,512.0,2046.0,8000.0,385603.0,132.7790499555242,530.5975316582081,9218.0,4735.0,26856.0,38.790278777777786,9.0,FONTIBÓN,0.191637331448439,0.15191318325482187,0.26973520024677233,0.17520774914784482,0.3038861375135507,14.986643488214677,2024-02
UPZ115,2024,3,2,1,2987050.0,1393489.0,1593561.0,1086.5736285807106,0.0,31.0,86.0,98.0,159.0,374.0,474.0,1925.0,7140.0,385603.0,122.92435484163764,499.2181077429377,9218.0,4735.0,26856.0,38.790278777777786,9.0,FONTIBÓN,0.19174235449691163,0.23254950536482483,0.2629142464973804,0.16931621499472718,0.2928063510380145,14.909796836261362,2024-03
UPZ115,2024,4,2,1,3297566.0,1543819.0,1753747.0,1086.5736285807106,0.0,23.0,51.0,104.0,136.0,314.0,361.0,1438.0,5506.0,385603.0,93.61960358192232,372.9224098360231,9218.0,4735.0,26856.0,38.790278777777786,9.0,FONTIBÓN,0.1908941322175204,0.15370094184619804,0.27138016342963256,0.17702693441162354,0.3074234498155889,15.008695178536309,2024-04
UPZ115,2024,5,2,1,3180956.0,1471948.0,1709008.0,1086.5736285807106,0.0,37.0,105.0,158.0,200.0,500.0,568.0,2441.0,8877.0,385603.0,147.3017585444097,633.0344940262394,9218.0,4735.0,26856.0,38.790278777777786,9.0,FONTIBÓN,0.19224597888182035,0.1784504406851273,0.2678556383678366,0.17322182387936197,0.300339332043167,14.972692338507354,2024-05
UPZ115,2024,6,2,1,2786224.0,1280384.0,1505840.0,1086.5736285807106,0.0,33.0,130.0,105.0,160.0,428.0,554.0,2391.0,8386.0,385603.0,143.67108139718832,620.0677899290203,9218.0,4735.0,26856.0,38.790278777777786,9.0,FONTIBÓN,0.19009849890030378,0.24118161353860992,0.2622983650991449,0.17168325303349619,0.2968611592128002,14.84019783209987,2024-06
UPZ115,2024,7,2,1,2839613.0,1399313.0,1440300.0,1086.5736285807106,0.0,39.0,134.0,116.0,233.0,522.0,550.0,2433.0,8852.0,385603.0,142.63374506941076,630.9598213706844,9218.0,4735.0,26856.0,38.790278777777786,9.0,FONTIBÓN,0.17933746605611392,0.17025524252776691,0.27096650142114426,0.18100846840749074,0.3175075532381987,14.859178333246481,2024-07
UPZ115,2024,8,2,1,3145406.0,1452374.0,1693032.0,1086.5736285807106,0.0,36.0,87.0,108.0,163.0,394.0,543.0,2382.0,8663.0,385603.0,140.81840649580008,617.7337831915208,9218.0,4735.0,26856.0,38.790278777777786,9.0,FONTIBÓN,0.1893911310654332,0.20338773436561128,0.26676174713216666,0.1730333063521847,0.3014036827635669,14.961453533584473,2024-08
UPZ115,2024,9,2,1,3001055.0,1374590.0,1626465.0,1086.5736285807106,0.0,28.0,119.0,160.0,308.0,615.0,563.0,2441.0,9530.0,385603.0,146.00508813468775,633.0344940262394,9218.0,4735.0,26856.0,38.790278777777786,9.0,FONTIBÓN,0.1841129202896981,0.17396948739693208,0.27023430093750356,0.1734736617622802,0.3084721392709927,14.91447445147882,2024-09
UPZ115,2024,10,2,1,3341384.0,1562498.0,1778886.0,1086.5736285807106,0.0,50.0,109.0,150.0,196.0,505.0,591.0,2615.0,9572.0,385603.0,153.26644242913048,678.1586242845622,9218.0,4735.0,26856.0,38.790278777777786,9.0,FONTIBÓN,0.186030100102233,0.15944830046471756,0.2699985993827707,0.18004276072429864,0.3112251854442167,15.021895650382307,2024-10
UPZ115,2024,11,2,1,3082120.0,1418343.0,1663777.0,1086.5736285807106,0.0,24.0,106.0,106.0,206.0,442.0,547.0,2347.0,8506.0,385603.0,141.85574282357763,608.6570903234674,9218.0,4735.0,26856.0,38.790278777777786,9.0,FONTIBÓN,0.19272805731120135,0.21635919432079212,0.2620141331291449,0.17462331122733704,0.29530707874731127,14.941128229860224,2024-11
UPZ115,2024,12,2,1,3061869.0,1376075.0,1685794.0,1086.5736285807106,0.0,56.0,163.0,144.0,236.0,599.0,687.0,2584.0,10456.0,385603.0,178.16251429579123,670.1192677442862,9218.0,4735.0,26856.0,38.790278777777786,9.0,FONTIBÓN,0.2008034961652507,0.1968186751294715,0.2482604579098583,0.1714818628752569,0.2770523835090624,14.934536071789468,2024-12
UPZ115,2025,1,2,1,5219941.0,2320287.0,2899654.0,1086.5736285807106,0.0,38.0,112.0,107.0,187.0,444.0,525.0,1904.0,7571.0,385455.0,136.2026695723236,493.96168164896034,8918.0,4695.0,32664.0,38.790278777777786,9.0,FONTIBÓN,0.1873509681431265,0.17650984944082693,0.2585506234649012,0.181557990789551,0.30109185119365844,15.467996657112954,2025-01
UPZ115,2025,2,2,1,3048123.0,1387876.0,1660247.0,1086.5736285807106,0.0,24.0,96.0,99.0,197.0,416.0,515.0,1990.0,8122.0,385455.0,133.60833300904125,516.2729760931886,8918.0,4695.0,32664.0,38.790278777777786,9.0,FONTIBÓN,0.1884851759591066,0.1558972521778156,0.2690258890471283,0.1778451853812986,0.3072277838383969,14.930036549305168,2025-02
