upz_id,Estacion,anio,mes,flujo_total_mes,pct_flujo_nocturno,pct_flujo_finde,pct_flujo_pico_am,pct_flujo_pico_pm,concentracion_horaria_gini,ABRIR DOMICILIO,ACCIDENTE CEREBRO VASCULAR,ACCIDENTE DE AVIACIÓN,ACCIDENTE DE TRÁNSITO,ACCIÓN SUBVERSIVA,ACTOS CONTRA EL AMBIENTE,ALARMA,AMENAZA DE SUICIDIO,ANIMAL,ANIMAL PELIGROSO,CAÍDA DE ALTURA,COLAPSO O POSIBILIDAD DE COLAPSO,CONGESTIÓN VEHICULAR,CONVULSIÓN,DAÑOS EN PROPIEDAD PÚBLICA O PRIVADA,DAÑOS EN REDES DE SERVICIOS,DELINCUENTE CAPTURADO POR CIVIL,DELITOS INFORMÁTICOS,DISPAROS,DOLOR TORÁXICO,ELECTROCUCIÓN,ELEMENTO CAÍDO O EN PELIGRO DE CAER,EMBRIAGUEZ,ENFERMO,ESTABLECIMIENTO ILEGAL PARA EL ABORTO,EVENTO NATURAL,EVENTO RESPIRATORIO,EXHIBICIONES O ACTOS OBSCENOS,EXPLOSIÓN,EXTRAVIADO O DESAPARECIDO,FENÓMENO DE REMOCIÓN DE MASA,FUGA DE PRESOS,HABITANTE DE LA CALLE,HALLAZGO DE EXPLOSIVOS,HERIDO,HURTO EFECTUADO,HURTO EN PROCESO,INCENDIO,INCONSCIENTE O PARO CARDIORESPIRATORIO,INDEBIDO USO DE ESTABLECIMIENTO,INFORMACIÓN CONFIDENCIAL,INTENTO DE SUICIDIO,INTENTO O VIOLACIÓN DE DOMICILIO,INTOXICACIÓN,INUNDACIÓN,INVASIÓN DE TERRENO O EDIFICIO,LESIONES PERSONALES,MALTRATO,MANIFESTACIÓN O MOTÍN,MANIOBRAS PELIGROSAS,MATERIALES PELIGROSOS,MENDICIDAD,MENOR EN ESTABLECIMIENTO DE MAYORES,MUERTE NATURAL,MUERTO,NARCÓTICOS,PANDILLAS,PATOLOGÍA GINECOBSTÉTRICA,PERSONA ABANDONADA,PERSONA O VEHÍCULO SOSPECHOSO,PERSONA PIDIENDO AUXILIO,PERSONA TENDIDA EN LA VÍA,PORTE DE ARMAS,QUEMADURAS,QUEMAS,RAPTO,RECONOCIMIENTO,REMISIÓN DE DINERO O ACOMPAÑAMIENTO,RESCATE,RESTOS HUMANOS,RIÑA,RUIDO,SANGRADO VAGINAL,SECUESTRO,SOLICITUD DE APOYO O DESACATO,SUPLANTACIÓN DE PROFESIÓN U OFICIO,SÍNTOMAS GASTROINTESTINALES,TRASTORNO MENTAL,VEHÍCULO ABANDONADO,VEHÍCULO MAL ESTACIONADO,VEHÍCULO RECUPERADO,VERIFICAR SITUACIÓN,VIOLACIÓN DE MEDIDA GUBERNAMENTAL,VIOLENCIA SEXUAL
UPZ30,Quirigua,2025,11,209360,0.18701280091708064,0.2619984715322889,0.2328954910202522,0.26265284677111195,0.4224987262769074,1,21,0,410,0,26,17,13,50,26,6,0,22,27,19,23,28,7,28,25,0,25,59,39,0,0,54,8,4,14,0,2,42,7,31,72,176,4,53,14,10,27,15,26,1,3,53,192,0,34,9,4,5,4,6,159,0,6,8,103,15,17,9,0,15,11,8,5,0,1,627,797,0,1,15,6,42,46,28,81,1,187,0,6
UPZ30,Quirigua,2025,12,0,,,,,,2,24,0,376,0,34,10,2,67,36,23,0,28,30,26,35,22,6,16,28,0,15,65,42,0,0,43,11,1,18,1,0,58,1,44,55,191,40,68,6,4,12,18,14,0,1,19,172,1,42,187,1,1,8,0,145,0,3,10,114,11,12,9,2,23,31,6,6,2,0,646,964,2,2,8,1,24,46,25,66,1,162,0,6
UPZ30,Quirigua,2026,1,169123,0.1750264600320477,0.22303885337890175,0.2300515009785777,0.26915321984591095,0.43112532496072875,2,19,0,271,0,22,9,9,60,9,7,0,10,14,11,19,25,4,14,27,4,11,39,31,0,0,33,6,0,13,0,1,48,0,68,52,140,27,42,4,6,14,17,11,1,0,30,162,1,25,24,3,2,8,2,108,0,1,7,112,15,8,5,0,38,8,9,7,0,0,476,628,2,0,8,3,32,42,19,65,3,120,0,3
UPZ30,Quirigua,2026,2,196936,0.1801905187472072,0.1747420481780883,0.24756265995044074,0.2665028232522241,0.43644170356528683,2,11,0,280,0,54,10,3,62,22,15,2,23,42,22,26,25,1,16,27,0,25,24,36,0,0,26,9,2,6,0,1,54,1,34,43,123,84,56,6,7,26,24,12,4,3,39,190,0,28,16,3,7,3,3,147,0,1,3,122,19,12,10,0,19,20,3,12,2,0,565,470,1,6,7,6,44,50,37,86,6,122,0,7
UPZ30,Quirigua,2026,3,207343,0.18297699946465518,0.19365978113560622,0.24394361034614143,0.26312438809123045,0.43038889665915897,2,17,0,343,0,55,10,14,69,16,8,1,67,29,12,18,15,3,37,30,0,19,65,27,0,0,36,16,0,26,0,4,50,2,41,65,135,6,56,4,4,26,17,14,0,1,23,206,0,39,13,2,0,12,1,134,0,2,9,129,23,20,2,1,15,14,4,9,4,0,606,641,2,3,8,0,21,46,36,77,2,184,48,11
UPZ30,Quirigua,2026,4,189997,0.18283446580735485,0.18489765627878335,0.24557229850997647,0.2667094743601215,0.4340474235558105,2,15,0,274,0,59,6,6,38,22,25,0,56,38,14,36,22,2,10,34,0,8,36,50,0,0,41,13,0,25,0,5,58,1,43,53,132,6,56,4,7,17,16,18,3,0,39,183,1,28,22,5,6,6,5,139,5,4,5,125,19,12,5,0,19,11,2,5,3,0,548,608,1,10,10,3,35,54,23,83,2,151,0,7
UPZ30,Quirigua,2026,5,200655,0.18143579776232838,0.23960529266651714,0.2436968926764845,0.25735217163788593,0.426149983803045,1,20,0,316,0,49,8,13,45,26,22,3,23,22,18,24,27,5,27,19,0,9,67,25,0,1,32,8,0,25,0,8,50,4,56,47,135,30,67,1,3,21,16,18,0,1,34,178,0,24,10,1,2,11,4,123,0,2,7,138,19,14,4,0,9,7,2,9,6,0,556,544,0,0,8,8,26,31,21,79,2,144,24,3
UPZ30,Quirigua,2026,6,106784,0.2018560833083608,0.22317013784836678,0.47578288882229547,0.0,0.6713318474677855,1,8,0,295,0,35,14,9,38,16,10,0,10,19,15,19,17,5,15,27,0,10,79,29,0,0,38,8,3,17,0,2,56,4,41,50,117,10,44,2,5,28,11,15,0,0,17,195,1,20,19,2,4,6,0,135,0,3,3,84,23,2,3,4,15,3,0,10,0,1,524,572,0,1,4,2,26,42,23,55,6,128,17,5
UPZ30,Quirigua,2026,7,190295,0.16876428702803542,0.18772432276202738,0.24852991408076933,0.26139940618513363,0.4380468483144591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UPZ39,Quiroga,2023,1,247911,0.21465767957049103,0.2321558946557434,0.19340811823597984,0.24129627164587292,0.3711656266428947,2,10,0,248,0,22,4,1,78,15,5,1,4,34,22,31,25,2,18,12,0,14,23,17,0,0,24,5,1,17,0,0,31,0,42,33,116,22,51,0,6,7,12,12,0,1,33,136,0,19,53,1,1,5,1,68,0,8,2,66,14,9,8,1,20,2,0,35,2,0,455,277,0,0,7,2,18,34,23,39,3,154,0,5
UPZ39,Quiroga,2023,2,273647,0.22736956736233177,0.21098349333265118,0.20550928751274453,0.2336221482420783,0.36597620900893,0,17,0,211,0,39,9,5,38,15,6,1,4,27,11,13,28,2,32,19,0,8,17,19,0,1,40,13,0,15,0,0,55,4,47,52,95,15,61,3,6,17,4,15,1,1,40,134,0,21,23,1,2,14,4,86,0,8,7,86,15,6,7,0,19,6,1,32,0,0,436,267,0,0,3,5,24,39,26,52,0,152,0,4
UPZ39,Quiroga,2023,3,297563,0.23342283818888773,0.20823825542826224,0.18931117107973774,0.24468095831807046,0.36949220277162603,1,29,0,239,0,42,10,5,50,20,9,0,3,24,11,17,27,2,17,30,0,4,40,33,0,0,46,5,0,7,0,2,28,0,52,55,117,4,39,2,5,11,6,14,1,0,33,145,5,18,8,6,0,10,3,73,0,1,3,78,19,9,7,1,12,5,0,10,2,0,473,345,0,1,8,3,29,36,14,36,3,167,0,11
UPZ39,Quiroga,2023,4,270774,0.2248221764275743,0.3036628332114605,0.18632882034464165,0.237345535391138,0.36018906295779257,1,24,0,308,0,16,12,6,43,15,11,0,3,23,19,12,25,9,11,28,0,7,49,53,0,0,41,6,0,14,0,1,39,2,57,36,153,38,40,4,8,9,13,16,1,0,65,162,2,14,12,5,1,5,2,96,0,7,5,88,13,3,2,0,10,8,1,14,0,0,522,442,1,3,5,3,41,55,7,49,1,126,0,5
UPZ39,Quiroga,2023,5,297469,0.21590821228430526,0.21340038793958363,0.21592838245329765,0.2213171792691003,0.3631757987106779,2,19,0,248,0,40,6,2,55,21,10,1,5,41,8,20,32,2,31,21,0,11,47,45,0,0,43,11,2,18,1,0,32,0,64,58,133,43,45,1,2,24,11,14,1,0,53,160,2,19,7,2,2,8,3,119,0,4,14,119,21,7,13,0,11,8,3,17,1,0,580,460,1,3,13,6,32,47,17,60,2,203,0,11
UPZ39,Quiroga,2023,6,285895,0.22044456881022753,0.24770282796131446,0.20529215271340878,0.23224610433900558,0.36238435439584454,2,14,0,240,0,26,6,6,50,14,16,0,4,29,10,6,17,3,35,27,0,5,61,26,0,0,51,4,0,14,0,2,28,4,30,43,104,6,69,4,7,7,11,12,0,0,39,134,0,16,12,2,3,11,1,95,0,3,6,88,15,7,3,0,7,8,4,22,1,0,464,415,0,3,4,8,26,45,21,50,1,190,0,2
UPZ39,Quiroga,2023,7,279683,0.21779657683877818,0.3150924439454668,0.20145664913491346,0.2293846962453921,0.36116171403577146,1,7,0,213,0,34,7,6,45,22,8,0,8,29,14,13,20,6,30,19,0,10,47,29,0,1,28,5,0,18,0,1,36,0,56,40,141,10,41,4,7,15,16,10,32,2,42,15,0,40,18,1,3,6,0,104,0,5,4,101,10,8,10,1,6,3,2,7,3,0,564,424,0,2,9,2,13,47,34,36,3,144,0,9
UPZ39,Quiroga,2023,8,306406,0.2216895230511152,0.23372257723412726,0.20385044679281739,0.22834735612226914,0.3595251616047553,1,18,0,222,0,32,12,3,47,14,0,0,11,23,11,7,31,2,22,28,0,3,38,26,0,0,35,4,0,23,0,0,36,0,62,43,111,49,30,1,6,16,10,15,0,2,37,118,1,10,11,3,0,2,0,100,0,4,2,96,12,7,3,1,6,9,0,8,0,0,402,318,3,2,6,1,16,41,14,55,3,136,0,12
UPZ39,Quiroga,2023,9,297749,0.21947344911317923,0.2328706393640281,0.2127328723186308,0.22768170506030247,0.3645129790528263,1,19,0,254,0,28,8,11,60,12,7,2,6,26,16,10,32,5,27,23,0,19,30,33,0,0,24,9,0,21,0,0,70,2,70,44,122,6,45,4,2,13,15,11,2,1,51,127,0,13,7,1,1,5,1,120,1,3,11,90,19,14,7,1,3,9,3,11,1,0,475,491,0,0,15,8,22,41,21,58,1,145,0,12
UPZ39,Quiroga,2023,10,288258,0.2181517945729173,0.23540716996579453,0.21165761227788996,0.22993290732607594,0.36546658433301654,0,20,0,272,0,31,19,7,48,23,21,1,1,46,21,6,33,1,23,26,0,3,43,42,0,0,46,8,0,17,0,1,39,0,57,55,116,44,37,4,3,27,15,15,0,1,49,157,4,22,19,0,6,9,1,120,1,6,8,104,11,11,1,0,14,9,2,6,0,0,529,499,0,8,6,4,26,28,16,78,1,183,22,16
UPZ39,Quiroga,2023,11,277314,0.22397715225340228,0.2536042176017078,0.20887874395090042,0.23188154943493658,0.36604384680662844,0,20,0,238,0,31,23,10,38,18,7,0,5,23,5,11,17,2,17,16,0,4,53,45,0,0,54,10,0,15,0,1,35,0,56,55,129,5,41,3,3,14,13,10,1,0,56,210,0,35,16,0,4,4,0,127,0,0,1,92,12,12,11,1,13,20,3,14,1,0,505,394,0,1,10,3,21,44,15,53,2,149,0,3
UPZ39,Quiroga,2023,12,270075,0.23594186799962974,0.3139165046746274,0.1922503008423586,0.23855595667870036,0.3659506618531889,0,13,0,262,0,33,22,3,49,10,1,0,5,30,20,12,22,1,37,12,0,1,62,30,0,1,34,9,0,16,0,0,32,0,44,44,91,25,53,8,11,5,7,14,0,0,37,189,1,18,74,1,3,13,0,105,0,5,5,80,17,19,4,2,13,4,1,9,3,0,584,550,0,4,7,0,22,27,13,36,11,131,0,6
UPZ39,Quiroga,2024,1,244688,0.22177630288367225,0.2408005296540901,0.197541358791604,0.2477685869351991,0.37855622942958655,0,11,0,154,0,29,11,2,64,6,2,0,3,19,12,11,18,8,7,10,0,5,25,30,1,0,34,7,0,13,1,0,23,0,25,31,90,46,37,0,1,4,11,5,0,0,19,97,0,18,20,2,5,8,1,106,0,1,4,56,12,9,0,4,12,8,2,4,2,0,307,324,0,2,6,3,23,43,19,28,0,72,0,3
UPZ39,Quiroga,2024,2,274366,0.2260119694131197,0.2105107775744808,0.20298797956014958,0.23661459510289176,0.3690244053563488,1,24,0,232,0,28,11,4,48,10,19,0,11,23,20,22,31,3,22,16,0,5,35,33,0,0,44,14,0,2,0,3,30,1,85,48,120,10,43,2,2,24,13,13,2,1,23,150,0,13,17,3,5,5,0,125,0,4,8,115,13,8,5,0,14,5,1,7,2,0,415,331,1,1,4,6,31,38,15,54,1,163,0,10
UPZ39,Quiroga,2024,3,260990,0.2362887466952757,0.30319935629717615,0.18356258860492738,0.24855741599294992,0.3709992081433516,1,13,0,210,0,37,7,8,42,13,6,1,7,20,12,14,17,9,19,11,0,0,26,29,1,0,19,6,0,12,0,0,29,0,64,57,118,37,40,0,9,10,7,5,2,0,30,159,0,30,6,0,0,12,4,97,0,3,6,85,15,5,7,0,6,9,1,3,2,0,441,311,0,2,7,1,19,34,13,28,4,119,0,5
UPZ39,Quiroga,2024,4,214913,0.21674351947066953,0.19729378864936045,0.21059684616565774,0.23191710133868124,0.37017246513705543,0,8,0,120,0,47,8,3,35,18,24,1,6,26,1,31,14,4,9,14,0,7,18,24,0,0,26,6,0,9,0,0,22,0,42,35,79,32,26,1,1,11,9,6,109,1,24,98,3,9,7,0,3,3,3,68,0,0,5,58,13,9,2,0,7,2,0,4,3,0,305,226,0,3,3,3,18,23,14,32,0,122,0,2
UPZ39,Quiroga,2024,5,277016,0.2253949230369365,0.23523189996245705,0.2033528749241921,0.2434155427845323,0.37318963525572535,1,12,0,260,0,62,6,2,57,12,11,1,2,43,14,51,27,2,32,27,0,5,42,26,0,0,43,8,0,15,0,0,75,0,46,57,137,56,53,3,5,13,15,10,4,0,31,132,0,18,32,2,2,9,0,153,0,11,5,97,14,9,6,0,12,7,0,10,0,0,504,423,0,1,6,4,10,47,12,41,2,130,0,14
UPZ39,Quiroga,2024,6,263423,0.22262292966065986,0.3272531252016718,0.18596326061126023,0.24738538396419446,0.3708691281070117,0,11,0,238,0,54,10,3,35,5,9,0,9,36,11,22,23,3,38,26,0,7,45,26,0,0,34,13,1,23,0,0,48,1,42,61,169,15,55,0,9,9,13,7,5,1,52,179,0,14,19,1,2,2,1,105,0,4,2,98,12,7,1,0,12,10,1,4,0,0,562,393,0,3,9,7,15,31,14,34,0,157,0,9
UPZ39,Quiroga,2024,7,258464,0.21313219636003466,0.24399142627213075,0.20096415748421442,0.2470982419215055,0.38027991003260286,0,15,0,290,0,31,6,6,50,10,6,0,10,39,8,45,29,4,35,26,1,13,31,47,0,0,29,9,0,19,0,1,53,0,47,51,172,11,52,3,5,8,14,10,2,0,24,148,2,29,22,0,1,5,0,141,0,4,11,67,15,10,9,1,16,10,2,2,2,0,469,340,1,3,4,2,28,25,14,36,2,132,0,8
UPZ39,Quiroga,2024,8,264162,0.2250172242790409,0.2690318819512269,0.19617128883033896,0.24412671012484763,0.371162392774131,1,16,0,275,0,23,15,13,53,22,19,0,14,18,10,25,25,7,13,18,0,6,30,39,0,0,34,4,0,8,1,0,29,0,63,39,138,28,49,1,7,16,23,7,0,0,27,170,1,16,7,0,2,4,2,103,1,2,4,93,22,5,6,1,26,9,0,10,0,0,472,314,2,0,5,2,24,36,33,46,0,145,0,2
UPZ39,Quiroga,2024,9,256808,0.22180773184635993,0.25336827513161586,0.1918670757920314,0.25026089529921186,0.3775275043352751,3,22,0,309,0,26,6,15,74,15,17,0,6,21,21,30,26,7,20,28,0,17,36,50,0,0,44,7,1,14,0,0,50,0,74,55,151,66,65,1,7,22,16,4,0,0,56,196,1,14,10,0,2,10,2,134,0,8,4,104,10,6,7,0,37,11,1,6,1,0,574,358,1,4,9,4,19,52,23,47,3,191,0,7
UPZ39,Quiroga,2024,10,297439,0.23194335645291975,0.22216319984938088,0.18679124122929408,0.2527173638964628,0.3763187577957161,2,17,0,317,0,33,11,12,46,12,14,0,14,34,15,19,22,1,14,20,0,2,28,35,0,0,39,10,0,9,0,0,59,0,79,68,184,19,52,1,8,12,13,9,6,1,31,176,2,23,7,2,0,12,4,150,0,5,3,85,18,4,9,0,21,9,2,10,0,0,557,412,2,4,10,4,16,31,11,40,6,164,0,19
UPZ39,Quiroga,2024,11,283932,0.2345878590648465,0.2848956792471437,0.18259653719904767,0.25156023273178085,0.3707219803802788,0,10,0,294,0,15,12,6,37,14,6,0,15,26,19,20,23,2,45,24,0,17,22,34,0,0,33,6,0,13,0,1,47,0,31,60,141,7,46,2,14,20,12,11,1,3,35,139,0,15,6,2,1,7,1,97,0,4,6,96,23,10,6,0,10,10,0,8,1,0,499,298,0,2,10,9,23,47,19,39,3,145,0,4
UPZ39,Quiroga,2024,12,281738,0.24293847475313946,0.2690229929934904,0.17327091127217487,0.24958649525445628,0.3674832645933456,2,9,0,322,0,29,17,3,39,29,13,0,17,16,12,28,15,5,36,18,0,13,44,28,0,0,50,12,2,13,0,0,41,0,33,60,146,12,41,3,3,29,12,17,0,0,39,190,0,13,115,1,2,5,0,106,1,6,5,98,11,15,8,1,15,4,1,12,2,0,578,564,1,0,4,4,21,25,11,49,2,168,0,0
UPZ39,Quiroga,2025,1,252529,0.2295855129509878,0.24783292215943514,0.17245940070249358,0.2626629020825331,0.37565999020574536,0,12,0,172,0,30,11,3,38,17,10,0,10,33,8,12,20,2,9,25,0,10,33,22,0,0,40,10,0,8,0,0,33,2,48,35,126,22,54,0,4,10,7,4,0,1,17,110,1,10,30,1,0,8,1,80,0,6,2,76,25,4,4,0,20,8,2,7,4,0,368,476,0,0,8,3,31,23,10,43,0,105,0,1
UPZ39,Quiroga,2025,2,270348,0.2384112329294095,0.22027534880968233,0.18313063163034313,0.25837069258881146,0.3771829888390765,0,21,0,287,0,33,16,11,54,8,8,0,17,40,9,15,33,1,23,25,0,4,20,32,0,0,48,12,0,7,0,0,45,2,51,42,119,29,51,3,1,16,7,14,1,1,21,141,0,12,16,4,0,2,1,116,0,2,7,75,25,13,8,1,8,8,5,3,1,0,411,313,0,0,8,4,17,28,13,43,1,123,0,7
UPZ39,Quiroga,2025,3,282727,0.23883817251270661,0.27626650443714257,0.17859985073940585,0.25755941243673225,0.3757398185057199,1,25,0,386,0,22,11,20,45,9,20,0,4,41,17,24,26,3,19,28,0,13,29,36,0,1,36,7,0,11,7,0,60,0,77,60,108,8,53,4,5,16,15,21,6,2,33,187,1,15,11,0,0,8,2,143,1,1,4,115,15,4,5,1,15,12,1,9,2,0,520,489,0,0,9,3,28,32,21,64,5,161,0,7
UPZ39,Quiroga,2025,4,267895,0.2389480953358592,0.2410198025345751,0.1776442262826854,0.2600907071800519,0.376819120675389,2,22,0,288,0,35,10,9,33,17,12,2,12,29,10,18,19,2,13,34,0,4,22,23,0,0,30,4,0,8,0,1,62,1,82,59,133,33,46,0,2,13,14,11,0,0,41,161,1,23,9,1,5,11,1,121,0,3,4,99,12,4,9,1,12,6,3,8,1,0,537,359,0,1,8,6,21,42,19,41,2,161,0,9
UPZ39,Quiroga,2025,5,280560,0.2431244653550043,0.2603008269175934,0.17684987168520103,0.2539171656686627,0.37016443303868457,0,17,0,283,0,20,14,10,30,13,9,0,8,26,19,31,35,4,19,16,0,11,42,42,0,0,52,5,7,13,0,0,31,3,89,54,162,43,48,2,2,30,17,2,1,0,26,179,2,18,18,2,3,7,1,150,0,4,8,78,17,7,7,1,14,9,3,3,1,0,517,479,1,0,5,5,23,52,17,59,2,169,0,9
UPZ39,Quiroga,2025,6,249121,0.2481886312273955,0.30593165570144626,0.1610783514838171,0.2632656419972624,0.37444103467792766,1,30,0,339,0,21,15,13,22,20,12,2,4,30,9,9,18,0,21,17,0,4,40,30,0,0,33,20,0,11,0,2,35,2,72,44,169,18,40,0,2,18,19,15,0,1,30,193,2,23,16,1,2,21,0,139,0,1,4,103,25,6,11,1,8,9,4,9,5,0,560,454,1,0,12,6,22,30,19,58,2,148,0,11
UPZ39,Quiroga,2025,7,273142,0.2440964772902007,0.20801634314752035,0.1721998081583938,0.2688857810223254,0.384715032229878,1,27,0,372,0,26,6,15,35,13,13,0,15,49,7,16,37,0,33,22,0,23,38,40,0,0,50,8,0,4,0,0,55,3,90,63,133,22,53,0,3,17,12,6,0,0,29,181,0,29,13,0,3,8,1,140,0,2,10,96,18,9,4,0,29,9,2,8,4,0,523,491,0,4,10,5,34,22,21,52,4,159,0,5
UPZ39,Quiroga,2025,8,275010,0.24247845532889714,0.3076397221919203,0.1668302970801062,0.2605214355841606,0.37530241324557895,0,29,0,366,0,38,17,15,65,8,16,1,17,33,10,24,23,2,17,17,0,10,41,49,0,0,62,6,0,13,0,0,53,1,128,52,147,11,60,2,5,12,12,18,0,1,50,187,0,10,7,1,0,11,0,145,0,1,19,109,19,11,11,1,18,4,3,12,4,0,499,527,1,2,3,4,21,26,4,56,1,161,0,4
UPZ39,Quiroga,2025,9,282298,0.2417728783059037,0.20924696597212875,0.16973198534881578,0.2700302517198138,0.3835441625516298,0,15,0,350,0,35,9,9,53,31,17,0,7,39,9,12,32,4,42,25,0,23,37,41,0,0,46,9,0,18,0,1,54,0,121,67,159,10,40,2,1,19,14,12,0,1,28,192,2,35,24,1,1,1,3,156,0,2,15,117,17,9,6,0,11,2,2,14,4,0,549,533,0,0,7,1,26,29,17,49,4,187,0,3
UPZ39,Quiroga,2025,10,289129,0.2439879776847013,0.22380667452936231,0.16557661113205524,0.2711799923217664,0.3824877188613618,0,30,0,389,0,26,11,11,33,22,16,0,14,28,16,23,24,1,15,30,0,4,37,31,0,1,42,11,0,17,0,0,33,0,100,70,178,8,65,0,6,13,18,12,9,0,31,195,0,15,6,1,3,21,0,143,1,1,12,120,12,5,11,0,11,10,1,9,2,0,568,530,1,2,10,3,17,49,15,61,4,148,12,9
UPZ39,Quiroga,2025,11,274774,0.25237103947243916,0.322377663097673,0.16100504414537037,0.26335825078064157,0.376695029369591,0,20,0,323,0,20,13,9,40,27,10,0,57,24,11,36,31,3,48,25,4,27,31,42,0,0,56,7,0,13,0,1,36,0,66,52,120,11,52,1,7,15,13,9,1,1,61,196,1,20,14,0,0,3,2,114,0,0,5,77,15,9,12,0,5,5,1,7,2,0,527,531,0,5,6,5,31,32,17,58,2,149,0,11
UPZ39,Quiroga,2025,12,0,,,,,,2,19,0,460,0,27,16,5,50,13,11,0,44,42,7,17,8,1,41,16,0,3,54,25,0,0,28,4,1,12,0,0,22,1,50,54,91,45,51,2,3,15,10,6,0,1,42,218,0,14,165,3,3,6,2,122,0,4,6,99,12,10,5,0,14,9,1,8,2,0,618,601,0,1,10,3,23,62,24,49,2,162,0,6
UPZ39,Quiroga,2026,1,245075,0.24331327144751608,0.2744425175966541,0.1540222380903805,0.26715495256554117,0.38248614369750755,2,14,0,305,0,19,18,4,65,21,6,1,8,35,5,12,17,2,33,25,0,9,29,31,0,0,42,5,0,9,0,0,44,0,38,55,126,24,47,3,6,12,20,10,6,1,28,149,6,11,30,0,6,5,0,116,0,6,3,86,15,15,8,2,8,6,2,7,0,0,442,589,0,1,5,2,30,34,6,42,4,111,0,4
UPZ39,Quiroga,2026,2,266614,0.2411051182608565,0.22133496365532193,0.16313096836625232,0.26847427366904963,0.3852004520892876,2,20,0,321,0,31,10,7,38,19,24,0,20,38,12,26,19,3,15,19,0,8,25,26,0,0,41,4,2,15,0,0,55,2,93,44,131,9,63,0,3,5,10,10,2,2,38,174,0,18,11,1,2,3,0,120,0,2,7,82,24,9,4,0,10,4,1,5,1,0,519,366,0,4,5,1,25,32,10,52,4,140,0,12
UPZ39,Quiroga,2026,3,288351,0.2387714972377415,0.24769118192758133,0.15625400986991547,0.27142267583604707,0.3864076825350586,0,24,0,374,0,34,11,8,56,12,13,2,3,40,17,15,19,4,32,26,0,13,40,27,0,0,48,3,0,13,0,0,45,0,74,55,116,7,68,0,7,18,18,15,0,7,41,212,1,14,18,0,0,5,0,117,0,2,7,104,14,10,7,0,22,7,3,11,4,0,627,389,0,2,11,4,21,36,29,62,3,146,49,12
UPZ39,Quiroga,2026,4,279204,0.24188048881821178,0.2445093909829372,0.16166673829887823,0.26027922236071116,0.3774716097668133,1,16,0,297,0,29,22,6,19,31,13,1,17,21,24,9,18,3,24,22,0,9,29,24,0,0,31,1,0,21,0,2,47,0,66,56,118,15,40,2,4,8,14,8,2,0,15,192,1,22,13,1,0,7,0,144,0,2,5,106,13,6,3,1,14,7,1,1,1,0,505,427,0,2,9,10,14,38,34,43,1,137,0,14
UPZ39,Quiroga,2026,5,286197,0.24056855941886182,0.31380832084193755,0.15773400839282034,0.25767915107426004,0.37903393466737945,2,24,0,320,0,33,5,5,52,9,9,1,10,26,11,10,13,2,9,23,0,10,62,27,0,0,45,7,0,19,0,1,63,2,72,46,107,27,66,3,7,18,15,9,0,0,33,153,6,17,13,0,1,4,0,101,0,1,2,98,23,7,9,0,16,5,0,6,0,0,523,473,1,1,6,2,32,46,10,39,6,130,21,8
UPZ39,Quiroga,2026,6,124150,0.17620620217478855,0.26745066451872734,0.40703987112364076,0.0,0.6535662505034233,3,20,0,272,0,28,15,7,57,6,10,0,9,30,7,9,20,0,10,19,0,13,50,29,0,0,39,4,0,17,0,1,37,1,54,36,95,11,45,0,3,12,10,8,0,1,25,157,0,8,8,0,1,4,0,107,0,4,6,84,8,5,2,0,4,7,2,9,2,0,448,400,0,5,7,4,17,33,21,49,1,108,5,6
UPZ39,Quiroga,2026,7,308739,0.23353706528815601,0.24300460907109242,0.19014442619818034,0.24144018086474336,0.3601009536642061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UPZ38,Restrepo,2023,1,568845,0.16022993961448198,0.20806898188434458,0.20431752058996738,0.2028672133885329,0.3659774777546314,1,17,0,228,0,12,159,1,52,4,6,1,13,57,10,15,32,0,16,10,1,2,25,14,0,0,23,4,3,11,0,1,42,1,28,53,138,27,28,1,13,12,10,4,1,1,27,80,1,19,15,1,1,4,10,57,0,0,5,89,10,5,6,0,4,5,2,94,3,0,371,253,0,3,3,3,13,32,12,64,2,219,0,4
UPZ38,Restrepo,2023,2,623726,0.1618675508155825,0.19617588492382873,0.2192180540814396,0.19988745057926077,0.3722982260372878,0,12,0,242,0,17,37,2,29,9,11,0,5,28,24,9,63,3,5,32,0,6,22,25,0,0,20,3,0,15,0,2,51,0,54,43,104,27,59,1,6,12,8,7,0,4,23,95,2,20,10,2,1,0,7,85,0,7,6,92,15,5,10,0,6,15,0,107,1,0,364,245,1,0,17,1,23,42,11,80,8,196,0,13
UPZ38,Restrepo,2023,3,662625,0.16699339747217506,0.1919215242407093,0.20919222788153177,0.20862931522354272,0.3684096711312332,4,17,0,212,0,23,20,2,29,8,11,0,9,38,7,18,47,4,15,20,0,3,38,26,0,0,19,8,0,10,0,4,48,0,36,45,109,49,50,2,9,2,16,11,0,0,26,73,10,37,24,1,3,5,10,81,0,3,2,91,15,6,8,1,4,6,1,82,0,0,357,285,0,1,3,5,17,25,17,74,3,207,0,6
