cod_estacion,nom_est,upz_id,cod_localidad,localidad,anio,mes,flag_soacha,sin_upz,mes_incompleto,n_dias_con_dato,validaciones_mes,salidas_mes,flujo_total_mes,pct_flujo_nocturno,pct_flujo_finde,pct_flujo_pico_am,pct_flujo_pico_pm,concentracion_horaria_gini,upz_nuse_hurto,upz_nuse_violencia,upz_nuse_orden_publico,upz_nuse_otros,upz_nuse_total,loc_nuse_hurto,loc_nuse_violencia,loc_nuse_orden_publico,loc_nuse_total,poblacion_localidad,loc_tasa_nuse_hurto_100k_hab,loc_tasa_nuse_violencia_100k_hab,upz_hurto_por_100k_val_estacion,dai_total,dai_hurto_personas,ir_total,loc_tasa_dai_100k_hab,dist_cai_m,n_cai_500m,indice_seguridad_nocturna_2019,num_acc,acc_puent,longitud,latitud,unidad_ecologica,match_dim,loc_nuse_otros,dai_homicidio,dai_lesiones_personales,dai_hurto_residencias,dai_hurto_automotores,dai_hurto_bicicletas,dai_hurto_comercio,dai_hurto_celulares,dai_hurto_motocicletas,dai_delitos_sexuales,dai_violencia_intrafamiliar,dai_es_anual,ir_incidente_reportado,ir_nuse_despachado,ir_amenaza_orden_publico,ir_maltrato_mujer,ir_otros_ir,ir_delito_ir,ir_pia,ir_hurto_ir,ir_hurto_cel_ir,ir_es_anual,nocturno2019_plocalida,nocturno2019_piluminac,nocturno2019_pqueveo,nocturno2019_pquienes,nocturno2019_ppersonas,nocturno2019_ppresenci,nocturno2019_psendero,nocturno2019_ptranspor,nocturno2019_ppresen1
2304,Héroes - Colmena Seguros,UPZ97,02,CHAPINERO,2025,4,False,False,False,30,376966.0,404250.0,781216.0,0.15389853766435915,0.13573070700036866,0.22555349608814976,0.18070674435751444,0.3163879200405636,252.0,523.0,880.0,1239.0,2894.0,504.0,1366.0,2319.0,6931.0,161162.0,312.7288070388801,847.5943460617268,66.84953019635722,9254.0,5374.0,22695.0,5742.048373686104,807.5418358229771,0,42.201468444444444,1.0,1.0,-74.06030995,4.66813603,UPZ,True,2742.0,6.0,311.0,191.0,29.0,158.0,2007.0,33.0,478.0,158.0,509.0,True,6321.0,998.0,7407.0,1294.0,1441.0,199.0,80.0,3777.0,1178.0,True,3.873955,64.965986,66.666667,50.145773,17.249757,13.5,87.269193,67.881438,8.260447
2304,Héroes - Colmena Seguros,UPZ97,02,CHAPINERO,2025,5,False,False,False,31,409389.0,458253.0,867642.0,0.1458032229882832,0.15408083057297825,0.23581269694182624,0.17338718042695028,0.3189145347429586,271.0,567.0,969.0,1289.0,3096.0,585.0,1549.0,2614.0,7762.0,161162.0,362.98879388441446,961.1446867127487,66.19620947314168,9254.0,5374.0,22695.0,5742.048373686104,807.5418358229771,0,42.201468444444444,1.0,1.0,-74.06030995,4.66813603,UPZ,True,3014.0,6.0,311.0,191.0,29.0,158.0,2007.0,33.0,478.0,158.0,509.0,True,6321.0,998.0,7407.0,1294.0,1441.0,199.0,80.0,3777.0,1178.0,True,3.873955,64.965986,66.666667,50.145773,17.249757,13.5,87.269193,67.881438,8.260447
2304,Héroes - Colmena Seguros,UPZ97,02,CHAPINERO,2025,6,False,False,False,30,331670.0,332435.0,664105.0,0.14873099886313157,0.17657298168211352,0.23154772212225477,0.1825584809631007,0.32280708229080834,237.0,511.0,824.0,1151.0,2723.0,496.0,1315.0,2393.0,6819.0,161162.0,307.7648577208027,815.9491691589828,71.45656827569572,9254.0,5374.0,22695.0,5742.048373686104,807.5418358229771,0,42.201468444444444,1.0,1.0,-74.06030995,4.66813603,UPZ,True,2615.0,6.0,311.0,191.0,29.0,158.0,2007.0,33.0,478.0,158.0,509.0,True,6321.0,998.0,7407.0,1294.0,1441.0,199.0,80.0,3777.0,1178.0,True,3.873955,64.965986,66.666667,50.145773,17.249757,13.5,87.269193,67.881438,8.260447
2304,Héroes - Colmena Seguros,UPZ97,02,CHAPINERO,2025,7,False,False,False,31,393374.0,390198.0,783572.0,0.15110034559683092,0.12322798670702884,0.21665781829876515,0.19537196326566034,0.3293934272204577,231.0,502.0,832.0,1272.0,2837.0,509.0,1350.0,2360.0,7060.0,161162.0,315.8312753626785,837.6664474255718,58.722742224956406,9254.0,5374.0,22695.0,5742.048373686104,807.5418358229771,0,42.201468444444444,1.0,1.0,-74.06030995,4.66813603,UPZ,True,2841.0,6.0,311.0,191.0,29.0,158.0,2007.0,33.0,478.0,158.0,509.0,True,6321.0,998.0,7407.0,1294.0,1441.0,199.0,80.0,3777.0,1178.0,True,3.873955,64.965986,66.666667,50.145773,17.249757,13.5,87.269193,67.881438,8.260447
2304,Héroes - Colmena Seguros,UPZ97,02,CHAPINERO,2025,8,False,False,False,31,379016.0,355340.0,734356.0,0.15415683946205927,0.17791507116439437,0.20009641100501663,0.18937681451503086,0.31269122480586364,260.0,556.0,901.0,1422.0,3139.0,626.0,1604.0,2664.0,7979.0,161162.0,388.42903413956145,995.2718382745312,68.59868712666483,9254.0,5374.0,22695.0,5742.048373686104,807.5418358229771,0,42.201468444444444,1.0,1.0,-74.06030995,4.66813603,UPZ,True,3085.0,6.0,311.0,191.0,29.0,158.0,2007.0,33.0,478.0,158.0,509.0,True,6321.0,998.0,7407.0,1294.0,1441.0,199.0,80.0,3777.0,1178.0,True,3.873955,64.965986,66.666667,50.145773,17.249757,13.5,87.269193,67.881438,8.260447
2304,Héroes - Colmena Seguros,UPZ97,02,CHAPINERO,2025,9,False,False,False,30,403839.0,345365.0,749204.0,0.1432787331621294,0.1157348332363415,0.21637631406132374,0.18784736867395263,0.325196487194789,256.0,557.0,968.0,1287.0,3068.0,595.0,1572.0,2652.0,7918.0,161162.0,369.1937305320113,975.4160410022214,63.391599127375024,9254.0,5374.0,22695.0,5742.048373686104,807.5418358229771,0,42.201468444444444,1.0,1.0,-74.06030995,4.66813603,UPZ,True,3099.0,6.0,311.0,191.0,29.0,158.0,2007.0,33.0,478.0,158.0,509.0,True,6321.0,998.0,7407.0,1294.0,1441.0,199.0,80.0,3777.0,1178.0,True,3.873955,64.965986,66.666667,50.145773,17.249757,13.5,87.269193,67.881438,8.260447
2304,Héroes - Colmena Seguros,UPZ97,02,CHAPINERO,2025,10,False,False,False,31,414396.0,414921.0,829317.0,0.13649304186457048,0.12068726433920925,0.2463062978330361,0.17130240909085429,0.3276688535940758,289.0,596.0,1094.0,1413.0,3392.0,619.0,1543.0,2758.0,8206.0,161162.0,384.08557848624366,957.4217247241905,69.74005540594021,9254.0,5374.0,22695.0,5742.048373686104,807.5418358229771,0,42.201468444444444,1.0,1.0,-74.06030995,4.66813603,UPZ,True,3286.0,6.0,311.0,191.0,29.0,158.0,2007.0,33.0,478.0,158.0,509.0,True,6321.0,998.0,7407.0,1294.0,1441.0,199.0,80.0,3777.0,1178.0,True,3.873955,64.965986,66.666667,50.145773,17.249757,13.5,87.269193,67.881438,8.260447
2304,Héroes - Colmena Seguros,UPZ97,02,CHAPINERO,2025,11,False,False,False,30,372006.0,357501.0,729507.0,0.14616583528328037,0.18650129470998908,0.2306845582016348,0.1719215853994547,0.31580662593920505,304.0,566.0,1049.0,1361.0,3280.0,600.0,1658.0,2898.0,8370.0,161162.0,372.2961988558097,1028.7784961715543,81.71911205733241,9254.0,5374.0,22695.0,5742.048373686104,807.5418358229771,0,42.201468444444444,1.0,1.0,-74.06030995,4.66813603,UPZ,True,3214.0,6.0,311.0,191.0,29.0,158.0,2007.0,33.0,478.0,158.0,509.0,True,6321.0,998.0,7407.0,1294.0,1441.0,199.0,80.0,3777.0,1178.0,True,3.873955,64.965986,66.666667,50.145773,17.249757,13.5,87.269193,67.881438,8.260447
2304,Héroes - Colmena Seguros,UPZ97,02,CHAPINERO,2025,12,False,False,False,31,338291.0,0.0,338291.0,0.22975781206121357,0.15037053897384206,0.04970277069150524,0.29779391115932735,0.4655812248325124,270.0,516.0,946.0,1250.0,2982.0,564.0,1476.0,2777.0,7886.0,161162.0,349.9584269244611,915.8486491852918,79.8129421119687,9254.0,5374.0,22695.0,5742.048373686104,807.5418358229771,0,42.201468444444444,1.0,1.0,-74.06030995,4.66813603,UPZ,True,3069.0,6.0,311.0,191.0,29.0,158.0,2007.0,33.0,478.0,158.0,509.0,True,6321.0,998.0,7407.0,1294.0,1441.0,199.0,80.0,3777.0,1178.0,True,3.873955,64.965986,66.666667,50.145773,17.249757,13.5,87.269193,67.881438,8.260447
2304,Héroes - Colmena Seguros,UPZ97,02,CHAPINERO,2026,1,False,False,False,31,311743.0,341866.0,653609.0,0.14586549450818456,0.16584838948056102,0.2247872963805578,0.18389893652015196,0.32027648676484316,220.0,454.0,1209.0,993.0,2876.0,480.0,1130.0,2693.0,6732.0,160175.0,299.6722334946153,705.4783830185735,70.57095107187651,9495.0,5327.0,25018.0,5927.891368815359,807.5418358229771,0,42.201468444444444,1.0,1.0,-74.06030995,4.66813603,UPZ,True,2429.0,6.0,0.0,241.0,32.0,187.0,2264.0,59.0,522.0,127.0,730.0,True,6814.0,1022.0,8691.0,1520.0,1656.0,131.0,98.0,4052.0,1034.0,True,3.873955,64.965986,66.666667,50.145773,17.249757,13.5,87.269193,67.881438,8.260447
2304,Héroes - Colmena Seguros,UPZ97,02,CHAPINERO,2026,2,False,False,False,28,371161.0,369099.0,740260.0,0.12931672655553456,0.12348093912949504,0.24879907059681733,0.16840974792640423,0.3334847199100599,311.0,599.0,994.0,1128.0,3032.0,571.0,1535.0,2403.0,7143.0,160175.0,356.4850944279694,958.3268300296551,83.79113107249952,9495.0,5327.0,25018.0,5927.891368815359,807.5418358229771,0,42.201468444444444,1.0,1.0,-74.06030995,4.66813603,UPZ,True,2634.0,6.0,0.0,241.0,32.0,187.0,2264.0,59.0,522.0,127.0,730.0,True,6814.0,1022.0,8691.0,1520.0,1656.0,131.0,98.0,4052.0,1034.0,True,3.873955,64.965986,66.666667,50.145773,17.249757,13.5,87.269193,67.881438,8.260447
2304,Héroes - Colmena Seguros,UPZ97,02,CHAPINERO,2026,3,False,False,False,31,385181.0,391527.0,776708.0,0.13277190398450897,0.13035915685173835,0.24877946409718968,0.16806830881103324,0.3285912064702246,295.0,640.0,1040.0,1210.0,3185.0,612.0,1607.0,2811.0,8066.0,160175.0,382.08209770563445,1003.2776650538474,76.58737061277685,9495.0,5327.0,25018.0,5927.891368815359,807.5418358229771,0,42.201468444444444,1.0,1.0,-74.06030995,4.66813603,UPZ,True,3036.0,6.0,0.0,241.0,32.0,187.0,2264.0,59.0,522.0,127.0,730.0,True,6814.0,1022.0,8691.0,1520.0,1656.0,131.0,98.0,4052.0,1034.0,True,3.873955,64.965986,66.666667,50.145773,17.249757,13.5,87.269193,67.881438,8.260447
2304,Héroes - Colmena Seguros,UPZ97,02,CHAPINERO,2026,4,False,False,False,30,351321.0,362893.0,714214.0,0.13172802549375956,0.12660351099250364,0.25158005863788724,0.16945901368497396,0.33190752432759474,269.0,551.0,1037.0,1147.0,3004.0,576.0,1570.0,2698.0,7564.0,160175.0,359.60668019353835,980.1779303886375,76.56815277196638,9495.0,5327.0,25018.0,5927.891368815359,807.5418358229771,0,42.201468444444444,1.0,1.0,-74.06030995,4.66813603,UPZ,True,2720.0,6.0,0.0,241.0,32.0,187.0,2264.0,59.0,522.0,127.0,730.0,True,6814.0,1022.0,8691.0,1520.0,1656.0,131.0,98.0,4052.0,1034.0,True,3.873955,64.965986,66.666667,50.145773,17.249757,13.5,87.269193,67.881438,8.260447
2304,Héroes - Colmena Seguros,UPZ97,02,CHAPINERO,2026,5,False,False,False,31,366999.0,358642.0,725641.0,0.13365700118929333,0.16443254997994877,0.24285149268026476,0.1719004301024887,0.32874167712052493,254.0,600.0,926.0,1256.0,3036.0,531.0,1542.0,2758.0,7832.0,160175.0,331.51240830341817,962.6970501014515,69.20999784740557,9495.0,5327.0,25018.0,5927.891368815359,807.5418358229771,0,42.201468444444444,1.0,1.0,-74.06030995,4.66813603,UPZ,True,3001.0,6.0,0.0,241.0,32.0,187.0,2264.0,59.0,522.0,127.0,730.0,True,6814.0,1022.0,8691.0,1520.0,1656.0,131.0,98.0,4052.0,1034.0,True,3.873955,64.965986,66.666667,50.145773,17.249757,13.5,87.269193,67.881438,8.260447
2304,Héroes - Colmena Seguros,UPZ97,02,CHAPINERO,2026,6,False,False,False,30,316612.0,288464.0,605076.0,0.28314790208172197,0.15571928154479767,0.37639073438708526,0.021192379139149464,0.5311401825432507,227.0,443.0,714.0,1080.0,2464.0,469.0,1257.0,2295.0,6523.0,160175.0,292.8047448103637,784.7666614640237,71.69658762144202,9495.0,5327.0,25018.0,5927.891368815359,807.5418358229771,0,42.201468444444444,1.0,1.0,-74.06030995,4.66813603,UPZ,True,2502.0,6.0,0.0,241.0,32.0,187.0,2264.0,59.0,522.0,127.0,730.0,True,6814.0,1022.0,8691.0,1520.0,1656.0,131.0,98.0,4052.0,1034.0,True,3.873955,64.965986,66.666667,50.145773,17.249757,13.5,87.269193,67.881438,8.260447
2502,Terminal,UPZ9,01,USAQUÉN,2023,1,False,False,False,31,233955.0,345817.0,579772.0,0.11996267498257936,0.2090287216354015,0.26234968228889977,0.15446416867320256,0.31450485738443223,70.0,702.0,666.0,536.0,1974.0,660.0,2531.0,3301.0,10327.0,585076.0,112.80585770053804,432.59337248494217,29.92028381526362,9046.0,4968.0,39367.0,1546.123922362223,603.7619336449454,0,41.7932881111111,1.0,1.0,-74.04357255,4.76881876,UPZ,True,3835.0,14.0,435.0,378.0,56.0,208.0,1599.0,48.0,569.0,147.0,624.0,True,12578.0,2109.0,11980.0,2684.0,3216.0,572.0,190.0,5296.0,742.0,True,6.962955,65.071641,66.585564,44.471479,16.626115,9.62,87.753447,68.937551,10.110841
2502,Terminal,UPZ9,01,USAQUÉN,2023,2,False,False,False,28,280170.0,351330.0,631500.0,0.12782106096595408,0.1936136183689628,0.27090736342042754,0.15418368962787016,0.31724628772672475,88.0,678.0,664.0,647.0,2077.0,645.0,2553.0,3237.0,10574.0,585076.0,110.24208820734401,436.3535677416267,31.409501374165686,9046.0,4968.0,39367.0,1546.123922362223,603.7619336449454,0,41.7932881111111,1.0,1.0,-74.04357255,4.76881876,UPZ,True,4139.0,14.0,435.0,378.0,56.0,208.0,1599.0,48.0,569.0,147.0,624.0,True,12578.0,2109.0,11980.0,2684.0,3216.0,572.0,190.0,5296.0,742.0,True,6.962955,65.071641,66.585564,44.471479,16.626115,9.62,87.753447,68.937551,10.110841
2502,Terminal,UPZ9,01,USAQUÉN,2023,3,False,False,False,31,314785.0,420369.0,735154.0,0.12957285140256328,0.1949373872685179,0.26171659271390757,0.15586122091425741,0.31246113104739665,70.0,661.0,582.0,573.0,1886.0,703.0,2727.0,3291.0,10950.0,585076.0,120.15533024769432,466.0932938626777,22.23740013024763,9046.0,4968.0,39367.0,1546.123922362223,603.7619336449454,0,41.7932881111111,1.0,1.0,-74.04357255,4.76881876,UPZ,True,4229.0,14.0,435.0,378.0,56.0,208.0,1599.0,48.0,569.0,147.0,624.0,True,12578.0,2109.0,11980.0,2684.0,3216.0,572.0,190.0,5296.0,742.0,True,6.962955,65.071641,66.585564,44.471479,16.626115,9.62,87.753447,68.937551,10.110841
2502,Terminal,UPZ9,01,USAQUÉN,2023,4,False,False,False,30,261439.0,365702.0,627141.0,0.1298224801121279,0.27790720109193945,0.24892807199656855,0.15006832594265085,0.2946372395750247,89.0,717.0,863.0,642.0,2311.0,740.0,2791.0,3858.0,11743.0,585076.0,126.47929499757296,477.03204370030556,34.04235787315588,9046.0,4968.0,39367.0,1546.123922362223,603.7619336449454,0,41.7932881111111,1.0,1.0,-74.04357255,4.76881876,UPZ,True,4354.0,14.0,435.0,378.0,56.0,208.0,1599.0,48.0,569.0,147.0,624.0,True,12578.0,2109.0,11980.0,2684.0,3216.0,572.0,190.0,5296.0,742.0,True,6.962955,65.071641,66.585564,44.471479,16.626115,9.62,87.753447,68.937551,10.110841
2502,Terminal,UPZ9,01,USAQUÉN,2023,5,False,False,False,31,303798.0,395505.0,699303.0,0.12599402547965619,0.21206544230469482,0.2800946084887381,0.1530380965046625,0.32416930187302356,96.0,875.0,992.0,771.0,2734.0,771.0,3254.0,4214.0,12955.0,585076.0,131.777751950174,556.1670620568951,31.599944700096774,9046.0,4968.0,39367.0,1546.123922362223,603.7619336449454,0,41.7932881111111,1.0,1.0,-74.04357255,4.76881876,UPZ,True,4716.0,14.0,435.0,378.0,56.0,208.0,1599.0,48.0,569.0,147.0,624.0,True,12578.0,2109.0,11980.0,2684.0,3216.0,572.0,190.0,5296.0,742.0,True,6.962955,65.071641,66.585564,44.471479,16.626115,9.62,87.753447,68.937551,10.110841
2502,Terminal,UPZ9,01,USAQUÉN,2023,6,False,False,False,30,266818.0,402722.0,669540.0,0.12490515876571975,0.2337604922782806,0.27504854078919855,0.1497789527138035,0.3181893027481263,72.0,694.0,830.0,607.0,2203.0,697.0,2798.0,3931.0,11562.0,585076.0,119.1298224504167,478.2284694637961,26.984686190586842,9046.0,4968.0,39367.0,1546.123922362223,603.7619336449454,0,41.7932881111111,1.0,1.0,-74.04357255,4.76881876,UPZ,True,4136.0,14.0,435.0,378.0,56.0,208.0,1599.0,48.0,569.0,147.0,624.0,True,12578.0,2109.0,11980.0,2684.0,3216.0,572.0,190.0,5296.0,742.0,True,6.962955,65.071641,66.585564,44.471479,16.626115,9.62,87.753447,68.937551,10.110841
2502,Terminal,UPZ9,01,USAQUÉN,2023,7,False,False,False,31,267308.0,369479.0,636787.0,0.12574220265175012,0.2900938618407725,0.2702096619434756,0.14958062900153427,0.31463153297240226,78.0,584.0,803.0,672.0,2137.0,712.0,2523.0,4005.0,11549.0,585076.0,121.69359194361074,431.22602875523864,29.179822526822992,9046.0,4968.0,39367.0,1546.123922362223,603.7619336449454,0,41.7932881111111,1.0,1.0,-74.04357255,4.76881876,UPZ,True,4309.0,14.0,435.0,378.0,56.0,208.0,1599.0,48.0,569.0,147.0,624.0,True,12578.0,2109.0,11980.0,2684.0,3216.0,572.0,190.0,5296.0,742.0,True,6.962955,65.071641,66.585564,44.471479,16.626115,9.62,87.753447,68.937551,10.110841
2502,Terminal,UPZ9,01,USAQUÉN,2023,8,False,False,False,31,311780.0,407839.0,719619.0,0.1254316520269754,0.2182599403295355,0.2787975303598154,0.15290035421521667,0.3254885482918014,73.0,557.0,727.0,519.0,1876.0,619.0,2240.0,3464.0,9999.0,585076.0,105.79822108580765,382.8562443169776,23.41394573096414,9046.0,4968.0,39367.0,1546.123922362223,603.7619336449454,0,41.7932881111111,1.0,1.0,-74.04357255,4.76881876,UPZ,True,3676.0,14.0,435.0,378.0,56.0,208.0,1599.0,48.0,569.0,147.0,624.0,True,12578.0,2109.0,11980.0,2684.0,3216.0,572.0,190.0,5296.0,742.0,True,6.962955,65.071641,66.585564,44.471479,16.626115,9.62,87.753447,68.937551,10.110841
2502,Terminal,UPZ9,01,USAQUÉN,2023,9,False,False,False,30,317035.0,387100.0,704135.0,0.1259943050693404,0.2112918687467602,0.28810526390535907,0.1497383314279222,0.3300250067489806,85.0,583.0,784.0,676.0,2128.0,692.0,2796.0,4292.0,12721.0,585076.0,118.27523261935201,477.88663353137025,26.810919929976187,9046.0,4968.0,39367.0,1546.123922362223,603.7619336449454,0,41.7932881111111,1.0,1.0,-74.04357255,4.76881876,UPZ,True,4941.0,14.0,435.0,378.0,56.0,208.0,1599.0,48.0,569.0,147.0,624.0,True,12578.0,2109.0,11980.0,2684.0,3216.0,572.0,190.0,5296.0,742.0,True,6.962955,65.071641,66.585564,44.471479,16.626115,9.62,87.753447,68.937551,10.110841
2502,Terminal,UPZ9,01,USAQUÉN,2023,10,False,False,False,31,312636.0,392710.0,705346.0,0.12353795158688076,0.22104045390489208,0.2839939547399432,0.1470115375999864,0.32625576022160097,66.0,755.0,744.0,667.0,2232.0,703.0,2835.0,4113.0,12220.0,585076.0,120.15533024769432,484.5524342136748,21.110812574367635,9046.0,4968.0,39367.0,1546.123922362223,603.7619336449454,0,41.7932881111111,1.0,1.0,-74.04357255,4.76881876,UPZ,True,4569.0,14.0,435.0,378.0,56.0,208.0,1599.0,48.0,569.0,147.0,624.0,True,12578.0,2109.0,11980.0,2684.0,3216.0,572.0,190.0,5296.0,742.0,True,6.962955,65.071641,66.585564,44.471479,16.626115,9.62,87.753447,68.937551,10.110841
2502,Terminal,UPZ9,01,USAQUÉN,2023,11,False,False,False,30,302386.0,391474.0,693860.0,0.12678494220736172,0.221864641282103,0.28268094428270835,0.14873317383910298,0.3231842673268326,84.0,828.0,808.0,554.0,2274.0,722.0,3148.0,3867.0,11947.0,585076.0,123.4027716057401,538.049757638324,27.779063845548404,9046.0,4968.0,39367.0,1546.123922362223,603.7619336449454,0,41.7932881111111,1.0,1.0,-74.04357255,4.76881876,UPZ,True,4210.0,14.0,435.0,378.0,56.0,208.0,1599.0,48.0,569.0,147.0,624.0,True,12578.0,2109.0,11980.0,2684.0,3216.0,572.0,190.0,5296.0,742.0,True,6.962955,65.071641,66.585564,44.471479,16.626115,9.62,87.753447,68.937551,10.110841
2502,Terminal,UPZ9,01,USAQUÉN,2023,12,False,False,False,31,259600.0,412313.0,671913.0,0.131167279097145,0.27401017691278484,0.2506931700979145,0.1457197583615736,0.2913698507729426,90.0,862.0,858.0,735.0,2545.0,718.0,3253.0,4234.0,13435.0,585076.0,122.71909974088835,555.9961440906823,34.66872110939907,9046.0,4968.0,39367.0,1546.123922362223,603.7619336449454,0,41.7932881111111,1.0,1.0,-74.04357255,4.76881876,UPZ,True,5230.0,14.0,435.0,378.0,56.0,208.0,1599.0,48.0,569.0,147.0,624.0,True,12578.0,2109.0,11980.0,2684.0,3216.0,572.0,190.0,5296.0,742.0,True,6.962955,65.071641,66.585564,44.471479,16.626115,9.62,87.753447,68.937551,10.110841
2502,Terminal,UPZ9,01,USAQUÉN,2024,1,False,False,False,31,245871.0,363356.0,609227.0,0.12311995364617787,0.21344260842017837,0.2748778369967188,0.14744422029883772,0.3169652153064475,69.0,431.0,544.0,364.0,1408.0,453.0,1894.0,2626.0,7940.0,586366.0,77.25550253595877,323.00644989648106,28.063496711690277,9684.0,4757.0,36626.0,1651.528226397847,603.7619336449454,0,41.7932881111111,1.0,1.0,-74.04357255,4.76881876,UPZ,True,2967.0,23.0,436.0,352.0,82.0,302.0,1616.0,68.0,553.0,244.0,1251.0,True,11327.0,2041.0,11094.0,2943.0,3412.0,438.0,148.0,4430.0,793.0,True,6.962955,65.071641,66.585564,44.471479,16.626115,9.62,87.753447,68.937551,10.110841
2502,Terminal,UPZ9,01,USAQUÉN,2024,2,False,False,False,29,305399.0,372158.0,677557.0,0.12731622579354948,0.17538303050518259,0.2976192408904343,0.1509467100184929,0.338265532151169,82.0,652.0,737.0,736.0,2207.0,669.0,2660.0,3646.0,11593.0,586366.0,114.09256334780666,453.64158221997866,26.85012066182273,9684.0,4757.0,36626.0,1651.528226397847,603.7619336449454,0,41.7932881111111,1.0,1.0,-74.04357255,4.76881876,UPZ,True,4618.0,23.0,436.0,352.0,82.0,302.0,1616.0,68.0,553.0,244.0,1251.0,True,11327.0,2041.0,11094.0,2943.0,3412.0,438.0,148.0,4430.0,793.0,True,6.962955,65.071641,66.585564,44.471479,16.626115,9.62,87.753447,68.937551,10.110841
2502,Terminal,UPZ9,01,USAQUÉN,2024,3,False,False,False,31,274054.0,417900.0,691954.0,0.12528723007598772,0.2741410556193042,0.28131494290082865,0.1458912008601728,0.31923891072187666,70.0,573.0,696.0,496.0,1835.0,507.0,2345.0,3475.0,9925.0,586366.0,86.46476773892074,399.92086853603377,25.542411349588036,9684.0,4757.0,36626.0,1651.528226397847,603.7619336449454,0,41.7932881111111,1.0,1.0,-74.04357255,4.76881876,UPZ,True,3598.0,23.0,436.0,352.0,82.0,302.0,1616.0,68.0,553.0,244.0,1251.0,True,11327.0,2041.0,11094.0,2943.0,3412.0,438.0,148.0,4430.0,793.0,True,6.962955,65.071641,66.585564,44.471479,16.626115,9.62,87.753447,68.937551,10.110841
2502,Terminal,UPZ9,01,USAQUÉN,2024,4,False,False,False,30,310389.0,414224.0,724613.0,0.12655859058559535,0.17723943677521656,0.30129462209482855,0.15005113074151305,0.3397693259258441,76.0,474.0,397.0,437.0,1384.0,476.0,1788.0,2316.0,7461.0,586366.0,81.17796734462776,304.9290033869631,24.485403799748056,9684.0,4757.0,36626.0,1651.528226397847,603.7619336449454,0,41.7932881111111,1.0,1.0,-74.04357255,4.76881876,UPZ,True,2881.0,23.0,436.0,352.0,82.0,302.0,1616.0,68.0,553.0,244.0,1251.0,True,11327.0,2041.0,11094.0,2943.0,3412.0,438.0,148.0,4430.0,793.0,True,6.962955,65.071641,66.585564,44.471479,16.626115,9.62,87.753447,68.937551,10.110841
2502,Terminal,UPZ9,01,USAQUÉN,2024,5,False,False,False,31,310051.0,429365.0,739416.0,0.12817547902669132,0.21043093468358812,0.2893256299566144,0.15089476018912223,0.33041914514740983,81.0,725.0,736.0,553.0,2095.0,630.0,2826.0,3990.0,11809.0,586366.0,107.44142736788967,481.9515456216766,26.12473431790254,9684.0,4757.0,36626.0,1651.528226397847,603.7619336449454,0,41.7932881111111,1.0,1.0,-74.04357255,4.76881876,UPZ,True,4363.0,23.0,436.0,352.0,82.0,302.0,1616.0,68.0,553.0,244.0,1251.0,True,11327.0,2041.0,11094.0,2943.0,3412.0,438.0,148.0,4430.0,793.0,True,6.962955,65.071641,66.585564,44.471479,16.626115,9.62,87.753447,68.937551,10.110841
2502,Terminal,UPZ9,01,USAQUÉN,2024,6,False,False,False,30,262840.0,449450.0,712290.0,0.120918446138511,0.2964073621699027,0.2849836443021803,0.14149714301759114,0.3228028229952744,102.0,815.0,773.0,590.0,2280.0,724.0,3041.0,4019.0,11919.0,586366.0,123.47237049897164,518.6180644853215,38.806878709481055,9684.0,4757.0,36626.0,1651.528226397847,603.7619336449454,0,41.7932881111111,1.0,1.0,-74.04357255,4.76881876,UPZ,True,4135.0,23.0,436.0,352.0,82.0,302.0,1616.0,68.0,553.0,244.0,1251.0,True,11327.0,2041.0,11094.0,2943.0,3412.0,438.0,148.0,4430.0,793.0,True,6.962955,65.071641,66.585564,44.471479,16.626115,9.62,87.753447,68.937551,10.110841
2502,Terminal,UPZ9,01,USAQUÉN,2024,7,False,False,False,31,294760.0,413893.0,708653.0,0.11993034672822947,0.20091074192870134,0.29760686824157945,0.15204620597104648,0.3425996464794777,93.0,703.0,749.0,663.0,2208.0,668.0,2871.0,3971.0,11732.0,586366.0,113.92202139960366,489.62593329081153,31.55109241416746,9684.0,4757.0,36626.0,1651.528226397847,603.7619336449454,0,41.7932881111111,1.0,1.0,-74.04357255,4.76881876,UPZ,True,4222.0,23.0,436.0,352.0,82.0,302.0,1616.0,68.0,553.0,244.0,1251.0,True,11327.0,2041.0,11094.0,2943.0,3412.0,438.0,148.0,4430.0,793.0,True,6.962955,65.071641,66.585564,44.471479,16.626115,9.62,87.753447,68.937551,10.110841
2502,Terminal,UPZ9,01,USAQUÉN,2024,8,False,False,False,31,313707.0,430063.0,743770.0,0.12683625314277264,0.24312220175591917,0.28220820952713876,0.15010957688532744,0.32340774097746794,67.0,745.0,668.0,607.0,2087.0,608.0,2792.0,3896.0,11261.0,586366.0,103.6895045074237,476.1531193827746,21.357508758172436,9684.0,4757.0,36626.0,1651.528226397847,603.7619336449454,0,41.7932881111111,1.0,1.0,-74.04357255,4.76881876,UPZ,True,3965.0,23.0,436.0,352.0,82.0,302.0,1616.0,68.0,553.0,244.0,1251.0,True,11327.0,2041.0,11094.0,2943.0,3412.0,438.0,148.0,4430.0,793.0,True,6.962955,65.071641,66.585564,44.471479,16.626115,9.62,87.753447,68.937551,10.110841
