upz_id,cod_localidad,localidad,anio,mes,upz_nuse_hurto,upz_nuse_orden_publico,upz_nuse_otros,upz_nuse_violencia,upz_nuse_total,poblacion_localidad,dai_total,dai_hurto_personas,ir_total,indice_seguridad_nocturna_2019
UPZ40,16,PUENTE ARANDA,2024,1,117.0,502.0,630.0,431.0,1680.0,249697.0,6160.0,3123.0,26239.0,41.012262222222226
UPZ40,16,PUENTE ARANDA,2024,2,174.0,910.0,835.0,706.0,2625.0,249697.0,6160.0,3123.0,26239.0,41.012262222222226
UPZ40,16,PUENTE ARANDA,2024,3,161.0,798.0,792.0,534.0,2285.0,249697.0,6160.0,3123.0,26239.0,41.012262222222226
UPZ40,16,PUENTE ARANDA,2024,4,135.0,559.0,589.0,448.0,1731.0,249697.0,6160.0,3123.0,26239.0,41.012262222222226
UPZ40,16,PUENTE ARANDA,2024,5,205.0,932.0,925.0,645.0,2707.0,249697.0,6160.0,3123.0,26239.0,41.012262222222226
UPZ40,16,PUENTE ARANDA,2024,6,217.0,957.0,856.0,743.0,2773.0,249697.0,6160.0,3123.0,26239.0,41.012262222222226
UPZ40,16,PUENTE ARANDA,2024,7,209.0,1127.0,881.0,776.0,2993.0,249697.0,6160.0,3123.0,26239.0,41.012262222222226
UPZ40,16,PUENTE ARANDA,2024,9,245.0,1172.0,916.0,722.0,3055.0,249697.0,6160.0,3123.0,26239.0,41.012262222222226
UPZ40,16,PUENTE ARANDA,2024,10,252.0,948.0,986.0,685.0,2871.0,249697.0,6160.0,3123.0,26239.0,41.012262222222226
UPZ40,16,PUENTE ARANDA,2024,11,249.0,1002.0,921.0,713.0,2885.0,249697.0,6160.0,3123.0,26239.0,41.012262222222226
UPZ40,16,PUENTE ARANDA,2024,12,239.0,1387.0,1115.0,818.0,3559.0,249697.0,6160.0,3123.0,26239.0,41.012262222222226
UPZ42,06,TUNJUELITO,2024,1,143.0,737.0,836.0,594.0,2310.0,175728.0,2908.0,1301.0,16086.0,42.47902622222223
UPZ42,06,TUNJUELITO,2024,2,181.0,749.0,1127.0,921.0,2978.0,175728.0,2908.0,1301.0,16086.0,42.47902622222223
UPZ42,06,TUNJUELITO,2024,3,145.0,805.0,875.0,908.0,2733.0,175728.0,2908.0,1301.0,16086.0,42.47902622222223
UPZ42,06,TUNJUELITO,2024,4,136.0,583.0,701.0,557.0,1977.0,175728.0,2908.0,1301.0,16086.0,42.47902622222223
UPZ42,06,TUNJUELITO,2024,5,200.0,847.0,1092.0,977.0,3116.0,175728.0,2908.0,1301.0,16086.0,42.47902622222223
UPZ42,06,TUNJUELITO,2024,6,206.0,907.0,1091.0,1006.0,3210.0,175728.0,2908.0,1301.0,16086.0,42.47902622222223
UPZ42,06,TUNJUELITO,2024,7,187.0,1077.0,1164.0,1049.0,3477.0,175728.0,2908.0,1301.0,16086.0,42.47902622222223
UPZ42,06,TUNJUELITO,2024,8,136.0,875.0,1143.0,913.0,3067.0,175728.0,2908.0,1301.0,16086.0,42.47902622222223
UPZ42,06,TUNJUELITO,2024,9,155.0,1023.0,1281.0,1040.0,3499.0,175728.0,2908.0,1301.0,16086.0,42.47902622222223
UPZ42,06,TUNJUELITO,2024,10,211.0,971.0,1340.0,965.0,3487.0,175728.0,2908.0,1301.0,16086.0,42.47902622222223
UPZ42,06,TUNJUELITO,2024,11,188.0,966.0,1242.0,953.0,3349.0,175728.0,2908.0,1301.0,16086.0,42.47902622222223
UPZ42,06,TUNJUELITO,2024,12,156.0,1246.0,1468.0,1121.0,3991.0,175728.0,2908.0,1301.0,16086.0,42.47902622222223
UPZ62,06,TUNJUELITO,2024,1,44.0,291.0,241.0,226.0,802.0,175728.0,2908.0,1301.0,16086.0,42.47902622222223
UPZ62,06,TUNJUELITO,2024,2,59.0,359.0,331.0,347.0,1096.0,175728.0,2908.0,1301.0,16086.0,42.47902622222223
UPZ62,06,TUNJUELITO,2024,3,58.0,353.0,303.0,377.0,1091.0,175728.0,2908.0,1301.0,16086.0,42.47902622222223
UPZ62,06,TUNJUELITO,2024,4,55.0,278.0,250.0,245.0,828.0,175728.0,2908.0,1301.0,16086.0,42.47902622222223
UPZ62,06,TUNJUELITO,2024,5,97.0,497.0,350.0,488.0,1432.0,175728.0,2908.0,1301.0,16086.0,42.47902622222223
UPZ62,06,TUNJUELITO,2024,6,91.0,465.0,417.0,544.0,1517.0,175728.0,2908.0,1301.0,16086.0,42.47902622222223
UPZ62,06,TUNJUELITO,2024,7,65.0,459.0,472.0,525.0,1521.0,175728.0,2908.0,1301.0,16086.0,42.47902622222223
UPZ62,06,TUNJUELITO,2024,8,73.0,363.0,390.0,415.0,1241.0,175728.0,2908.0,1301.0,16086.0,42.47902622222223
UPZ62,06,TUNJUELITO,2024,9,81.0,395.0,430.0,483.0,1389.0,175728.0,2908.0,1301.0,16086.0,42.47902622222223
UPZ62,06,TUNJUELITO,2024,10,69.0,366.0,362.0,495.0,1292.0,175728.0,2908.0,1301.0,16086.0,42.47902622222223
UPZ62,06,TUNJUELITO,2024,11,81.0,366.0,419.0,460.0,1326.0,175728.0,2908.0,1301.0,16086.0,42.47902622222223
UPZ62,06,TUNJUELITO,2024,12,66.0,536.0,437.0,524.0,1563.0,175728.0,2908.0,1301.0,16086.0,42.47902622222223
UPZ56,05,USME,2024,1,19.0,166.0,314.0,215.0,714.0,395664.0,4429.0,1381.0,31779.0,25.858706111111115
UPZ56,05,USME,2024,2,31.0,168.0,329.0,264.0,792.0,395664.0,4429.0,1381.0,31779.0,25.858706111111115
UPZ56,05,USME,2024,3,20.0,150.0,257.0,253.0,680.0,395664.0,4429.0,1381.0,31779.0,25.858706111111115
UPZ56,05,USME,2024,4,13.0,94.0,173.0,154.0,434.0,395664.0,4429.0,1381.0,31779.0,25.858706111111115
UPZ56,05,USME,2024,5,29.0,193.0,258.0,318.0,798.0,395664.0,4429.0,1381.0,31779.0,25.858706111111115
UPZ56,05,USME,2024,6,29.0,201.0,294.0,298.0,822.0,395664.0,4429.0,1381.0,31779.0,25.858706111111115
UPZ56,05,USME,2024,7,30.0,185.0,347.0,286.0,848.0,395664.0,4429.0,1381.0,31779.0,25.858706111111115
UPZ56,05,USME,2024,8,31.0,195.0,231.0,282.0,739.0,395664.0,4429.0,1381.0,31779.0,25.858706111111115
UPZ56,05,USME,2024,9,32.0,215.0,345.0,274.0,866.0,395664.0,4429.0,1381.0,31779.0,25.858706111111115
UPZ56,05,USME,2024,10,48.0,225.0,343.0,327.0,943.0,395664.0,4429.0,1381.0,31779.0,25.858706111111115
UPZ56,05,USME,2024,11,42.0,179.0,277.0,269.0,767.0,395664.0,4429.0,1381.0,31779.0,25.858706111111115
UPZ56,05,USME,2024,12,38.0,265.0,325.0,307.0,935.0,395664.0,4429.0,1381.0,31779.0,25.858706111111115
UPZ54,18,RAFAEL URIBE URIBE,2024,1,73.0,327.0,414.0,386.0,1200.0,375542.0,5346.0,1989.0,35339.0,40.15385066666667
UPZ54,18,RAFAEL URIBE URIBE,2024,2,76.0,472.0,513.0,610.0,1671.0,375542.0,5346.0,1989.0,35339.0,40.15385066666667
UPZ54,18,RAFAEL URIBE URIBE,2024,3,73.0,468.0,401.0,556.0,1498.0,375542.0,5346.0,1989.0,35339.0,40.15385066666667
UPZ54,18,RAFAEL URIBE URIBE,2024,4,51.0,297.0,354.0,441.0,1143.0,375542.0,5346.0,1989.0,35339.0,40.15385066666667
UPZ54,18,RAFAEL URIBE URIBE,2024,5,91.0,586.0,439.0,612.0,1728.0,375542.0,5346.0,1989.0,35339.0,40.15385066666667
UPZ54,18,RAFAEL URIBE URIBE,2024,6,109.0,644.0,524.0,710.0,1987.0,375542.0,5346.0,1989.0,35339.0,40.15385066666667
UPZ54,18,RAFAEL URIBE URIBE,2024,7,93.0,543.0,464.0,775.0,1875.0,375542.0,5346.0,1989.0,35339.0,40.15385066666667
UPZ54,18,RAFAEL URIBE URIBE,2024,8,82.0,485.0,490.0,677.0,1734.0,375542.0,5346.0,1989.0,35339.0,40.15385066666667
UPZ54,18,RAFAEL URIBE URIBE,2024,9,82.0,609.0,869.0,788.0,2348.0,375542.0,5346.0,1989.0,35339.0,40.15385066666667
UPZ54,18,RAFAEL URIBE URIBE,2024,10,115.0,573.0,562.0,687.0,1937.0,375542.0,5346.0,1989.0,35339.0,40.15385066666667
UPZ54,18,RAFAEL URIBE URIBE,2024,11,166.0,553.0,591.0,688.0,1998.0,375542.0,5346.0,1989.0,35339.0,40.15385066666667
UPZ54,18,RAFAEL URIBE URIBE,2024,12,95.0,707.0,664.0,845.0,2311.0,375542.0,5346.0,1989.0,35339.0,40.15385066666667
UPZ53,18,RAFAEL URIBE URIBE,2024,1,54.0,279.0,285.0,364.0,982.0,375542.0,5346.0,1989.0,35339.0,40.15385066666667
UPZ53,18,RAFAEL URIBE URIBE,2024,2,72.0,371.0,439.0,463.0,1345.0,375542.0,5346.0,1989.0,35339.0,40.15385066666667
UPZ53,18,RAFAEL URIBE URIBE,2024,3,84.0,368.0,345.0,544.0,1341.0,375542.0,5346.0,1989.0,35339.0,40.15385066666667
UPZ53,18,RAFAEL URIBE URIBE,2024,4,40.0,211.0,364.0,294.0,909.0,375542.0,5346.0,1989.0,35339.0,40.15385066666667
UPZ53,18,RAFAEL URIBE URIBE,2024,5,77.0,408.0,404.0,483.0,1372.0,375542.0,5346.0,1989.0,35339.0,40.15385066666667
UPZ53,18,RAFAEL URIBE URIBE,2024,6,68.0,449.0,438.0,558.0,1513.0,375542.0,5346.0,1989.0,35339.0,40.15385066666667
UPZ53,18,RAFAEL URIBE URIBE,2024,7,85.0,464.0,347.0,584.0,1480.0,375542.0,5346.0,1989.0,35339.0,40.15385066666667
UPZ53,18,RAFAEL URIBE URIBE,2024,8,77.0,508.0,392.0,489.0,1466.0,375542.0,5346.0,1989.0,35339.0,40.15385066666667
UPZ53,18,RAFAEL URIBE URIBE,2024,9,59.0,543.0,507.0,590.0,1699.0,375542.0,5346.0,1989.0,35339.0,40.15385066666667
UPZ53,18,RAFAEL URIBE URIBE,2024,10,89.0,425.0,416.0,498.0,1428.0,375542.0,5346.0,1989.0,35339.0,40.15385066666667
UPZ53,18,RAFAEL URIBE URIBE,2024,11,65.0,430.0,413.0,538.0,1446.0,375542.0,5346.0,1989.0,35339.0,40.15385066666667
UPZ53,18,RAFAEL URIBE URIBE,2024,12,65.0,515.0,384.0,649.0,1613.0,375542.0,5346.0,1989.0,35339.0,40.15385066666667
UPZ39,18,RAFAEL URIBE URIBE,2024,1,121.0,661.0,713.0,481.0,1976.0,375542.0,5346.0,1989.0,35339.0,40.15385066666667
UPZ39,18,RAFAEL URIBE URIBE,2024,2,168.0,869.0,853.0,758.0,2648.0,375542.0,5346.0,1989.0,35339.0,40.15385066666667
UPZ39,18,RAFAEL URIBE URIBE,2024,3,175.0,716.0,731.0,760.0,2382.0,375542.0,5346.0,1989.0,35339.0,40.15385066666667
UPZ39,18,RAFAEL URIBE URIBE,2024,4,114.0,549.0,735.0,507.0,1905.0,375542.0,5346.0,1989.0,35339.0,40.15385066666667
UPZ39,18,RAFAEL URIBE URIBE,2024,5,194.0,979.0,1010.0,796.0,2979.0,375542.0,5346.0,1989.0,35339.0,40.15385066666667
UPZ39,18,RAFAEL URIBE URIBE,2024,6,230.0,903.0,823.0,921.0,2877.0,375542.0,5346.0,1989.0,35339.0,40.15385066666667
UPZ39,18,RAFAEL URIBE URIBE,2024,7,223.0,821.0,953.0,776.0,2773.0,375542.0,5346.0,1989.0,35339.0,40.15385066666667
UPZ39,18,RAFAEL URIBE URIBE,2024,8,177.0,789.0,920.0,795.0,2681.0,375542.0,5346.0,1989.0,35339.0,40.15385066666667
UPZ39,18,RAFAEL URIBE URIBE,2024,9,206.0,953.0,1086.0,993.0,3238.0,375542.0,5346.0,1989.0,35339.0,40.15385066666667
UPZ39,18,RAFAEL URIBE URIBE,2024,10,252.0,958.0,944.0,932.0,3086.0,375542.0,5346.0,1989.0,35339.0,40.15385066666667
UPZ39,18,RAFAEL URIBE URIBE,2024,11,201.0,776.0,884.0,803.0,2664.0,375542.0,5346.0,1989.0,35339.0,40.15385066666667
UPZ39,18,RAFAEL URIBE URIBE,2024,12,206.0,1064.0,1044.0,932.0,3246.0,375542.0,5346.0,1989.0,35339.0,40.15385066666667
UPZ36,18,RAFAEL URIBE URIBE,2024,1,57.0,259.0,346.0,204.0,866.0,375542.0,5346.0,1989.0,35339.0,40.15385066666667
UPZ36,18,RAFAEL URIBE URIBE,2024,2,81.0,423.0,410.0,391.0,1305.0,375542.0,5346.0,1989.0,35339.0,40.15385066666667
UPZ36,18,RAFAEL URIBE URIBE,2024,3,100.0,370.0,400.0,318.0,1188.0,375542.0,5346.0,1989.0,35339.0,40.15385066666667
UPZ36,18,RAFAEL URIBE URIBE,2024,4,71.0,259.0,312.0,231.0,873.0,375542.0,5346.0,1989.0,35339.0,40.15385066666667
UPZ36,18,RAFAEL URIBE URIBE,2024,5,91.0,527.0,423.0,420.0,1461.0,375542.0,5346.0,1989.0,35339.0,40.15385066666667
UPZ36,18,RAFAEL URIBE URIBE,2024,6,108.0,479.0,528.0,441.0,1556.0,375542.0,5346.0,1989.0,35339.0,40.15385066666667
UPZ36,18,RAFAEL URIBE URIBE,2024,7,128.0,417.0,471.0,414.0,1430.0,375542.0,5346.0,1989.0,35339.0,40.15385066666667
UPZ36,18,RAFAEL URIBE URIBE,2024,8,120.0,484.0,402.0,361.0,1367.0,375542.0,5346.0,1989.0,35339.0,40.15385066666667
UPZ36,18,RAFAEL URIBE URIBE,2024,9,101.0,458.0,507.0,413.0,1479.0,375542.0,5346.0,1989.0,35339.0,40.15385066666667
UPZ36,18,RAFAEL URIBE URIBE,2024,10,122.0,446.0,453.0,400.0,1421.0,375542.0,5346.0,1989.0,35339.0,40.15385066666667
UPZ36,18,RAFAEL URIBE URIBE,2024,11,99.0,443.0,424.0,292.0,1258.0,375542.0,5346.0,1989.0,35339.0,40.15385066666667
UPZ36,18,RAFAEL URIBE URIBE,2024,12,84.0,605.0,520.0,509.0,1718.0,375542.0,5346.0,1989.0,35339.0,40.15385066666667
UPZ38,15,ANTONIO NARIÑO,2024,1,97.0,589.0,578.0,398.0,1662.0,77987.0,2822.0,1362.0,11195.0,41.394650222222225
UPZ38,15,ANTONIO NARIÑO,2024,2,167.0,944.0,817.0,614.0,2542.0,77987.0,2822.0,1362.0,11195.0,41.394650222222225
UPZ38,15,ANTONIO NARIÑO,2024,3,163.0,714.0,692.0,516.0,2085.0,77987.0,2822.0,1362.0,11195.0,41.394650222222225
UPZ38,15,ANTONIO NARIÑO,2024,4,126.0,478.0,586.0,344.0,1534.0,77987.0,2822.0,1362.0,11195.0,41.394650222222225
UPZ38,15,ANTONIO NARIÑO,2024,5,170.0,788.0,924.0,661.0,2543.0,77987.0,2822.0,1362.0,11195.0,41.394650222222225
UPZ38,15,ANTONIO NARIÑO,2024,6,198.0,843.0,911.0,666.0,2618.0,77987.0,2822.0,1362.0,11195.0,41.394650222222225
UPZ38,15,ANTONIO NARIÑO,2024,7,182.0,907.0,979.0,657.0,2725.0,77987.0,2822.0,1362.0,11195.0,41.394650222222225
UPZ38,15,ANTONIO NARIÑO,2024,8,213.0,944.0,893.0,612.0,2662.0,77987.0,2822.0,1362.0,11195.0,41.394650222222225
UPZ38,15,ANTONIO NARIÑO,2024,9,225.0,961.0,958.0,633.0,2777.0,77987.0,2822.0,1362.0,11195.0,41.394650222222225
UPZ38,15,ANTONIO NARIÑO,2024,10,238.0,1097.0,1136.0,624.0,3095.0,77987.0,2822.0,1362.0,11195.0,41.394650222222225
UPZ38,15,ANTONIO NARIÑO,2024,11,219.0,982.0,1042.0,692.0,2935.0,77987.0,2822.0,1362.0,11195.0,41.394650222222225
UPZ38,15,ANTONIO NARIÑO,2024,12,222.0,1064.0,1376.0,823.0,3485.0,77987.0,2822.0,1362.0,11195.0,41.394650222222225
UPZ35,15,ANTONIO NARIÑO,2024,1,48.0,203.0,214.0,122.0,587.0,77987.0,2822.0,1362.0,11195.0,41.394650222222225
UPZ35,15,ANTONIO NARIÑO,2024,2,79.0,314.0,325.0,189.0,907.0,77987.0,2822.0,1362.0,11195.0,41.394650222222225
UPZ35,15,ANTONIO NARIÑO,2024,3,70.0,369.0,293.0,174.0,906.0,77987.0,2822.0,1362.0,11195.0,41.394650222222225
UPZ35,15,ANTONIO NARIÑO,2024,4,45.0,246.0,203.0,157.0,651.0,77987.0,2822.0,1362.0,11195.0,41.394650222222225
UPZ35,15,ANTONIO NARIÑO,2024,5,82.0,359.0,320.0,244.0,1005.0,77987.0,2822.0,1362.0,11195.0,41.394650222222225
UPZ35,15,ANTONIO NARIÑO,2024,6,63.0,340.0,336.0,213.0,952.0,77987.0,2822.0,1362.0,11195.0,41.394650222222225
UPZ35,15,ANTONIO NARIÑO,2024,7,54.0,328.0,346.0,188.0,916.0,77987.0,2822.0,1362.0,11195.0,41.394650222222225
UPZ35,15,ANTONIO NARIÑO,2024,8,71.0,313.0,287.0,202.0,873.0,77987.0,2822.0,1362.0,11195.0,41.394650222222225
UPZ35,15,ANTONIO NARIÑO,2024,9,75.0,273.0,340.0,186.0,874.0,77987.0,2822.0,1362.0,11195.0,41.394650222222225
UPZ35,15,ANTONIO NARIÑO,2024,10,100.0,331.0,311.0,215.0,957.0,77987.0,2822.0,1362.0,11195.0,41.394650222222225
UPZ35,15,ANTONIO NARIÑO,2024,11,65.0,324.0,289.0,181.0,859.0,77987.0,2822.0,1362.0,11195.0,41.394650222222225
UPZ35,15,ANTONIO NARIÑO,2024,12,93.0,348.0,331.0,195.0,967.0,77987.0,2822.0,1362.0,11195.0,41.394650222222225
UPZ95,03,SANTA FE,2024,1,71.0,142.0,212.0,199.0,624.0,112939.0,7325.0,4303.0,15880.0,40.005426111111106
UPZ95,03,SANTA FE,2024,2,76.0,188.0,288.0,253.0,805.0,112939.0,7325.0,4303.0,15880.0,40.005426111111106
UPZ95,03,SANTA FE,2024,3,70.0,194.0,194.0,248.0,706.0,112939.0,7325.0,4303.0,15880.0,40.005426111111106
UPZ95,03,SANTA FE,2024,4,50.0,103.0,153.0,122.0,428.0,112939.0,7325.0,4303.0,15880.0,40.005426111111106
UPZ95,03,SANTA FE,2024,5,73.0,161.0,310.0,221.0,765.0,112939.0,7325.0,4303.0,15880.0,40.005426111111106
UPZ95,03,SANTA FE,2024,6,43.0,183.0,264.0,265.0,755.0,112939.0,7325.0,4303.0,15880.0,40.005426111111106
UPZ95,03,SANTA FE,2024,7,69.0,222.0,260.0,208.0,759.0,112939.0,7325.0,4303.0,15880.0,40.005426111111106
UPZ95,03,SANTA FE,2024,8,50.0,152.0,246.0,233.0,681.0,112939.0,7325.0,4303.0,15880.0,40.005426111111106
UPZ95,03,SANTA FE,2024,9,63.0,220.0,276.0,221.0,780.0,112939.0,7325.0,4303.0,15880.0,40.005426111111106
UPZ95,03,SANTA FE,2024,10,72.0,166.0,231.0,257.0,726.0,112939.0,7325.0,4303.0,15880.0,40.005426111111106
UPZ95,03,SANTA FE,2024,11,54.0,201.0,242.0,238.0,735.0,112939.0,7325.0,4303.0,15880.0,40.005426111111106
UPZ95,03,SANTA FE,2024,12,50.0,262.0,274.0,230.0,816.0,112939.0,7325.0,4303.0,15880.0,40.005426111111106
UPZ93,03,SANTA FE,2024,1,104.0,350.0,533.0,312.0,1299.0,112939.0,7325.0,4303.0,15880.0,40.005426111111106
UPZ93,03,SANTA FE,2024,2,173.0,671.0,823.0,568.0,2235.0,112939.0,7325.0,4303.0,15880.0,40.005426111111106
UPZ93,03,SANTA FE,2024,3,162.0,544.0,644.0,509.0,1859.0,112939.0,7325.0,4303.0,15880.0,40.005426111111106
UPZ93,03,SANTA FE,2024,4,143.0,390.0,575.0,360.0,1468.0,112939.0,7325.0,4303.0,15880.0,40.005426111111106
UPZ93,03,SANTA FE,2024,5,274.0,801.0,813.0,651.0,2539.0,112939.0,7325.0,4303.0,15880.0,40.005426111111106
UPZ93,03,SANTA FE,2024,6,184.0,724.0,793.0,585.0,2286.0,112939.0,7325.0,4303.0,15880.0,40.005426111111106
UPZ93,03,SANTA FE,2024,7,174.0,622.0,871.0,663.0,2330.0,112939.0,7325.0,4303.0,15880.0,40.005426111111106
UPZ93,03,SANTA FE,2024,8,190.0,628.0,848.0,588.0,2254.0,112939.0,7325.0,4303.0,15880.0,40.005426111111106
UPZ93,03,SANTA FE,2024,9,173.0,732.0,833.0,560.0,2298.0,112939.0,7325.0,4303.0,15880.0,40.005426111111106
UPZ93,03,SANTA FE,2024,10,223.0,765.0,1042.0,605.0,2635.0,112939.0,7325.0,4303.0,15880.0,40.005426111111106
UPZ93,03,SANTA FE,2024,11,238.0,719.0,865.0,686.0,2508.0,112939.0,7325.0,4303.0,15880.0,40.005426111111106
UPZ93,03,SANTA FE,2024,12,204.0,840.0,981.0,695.0,2720.0,112939.0,7325.0,4303.0,15880.0,40.005426111111106
UPZ91,03,SANTA FE,2024,1,39.0,149.0,330.0,105.0,623.0,112939.0,7325.0,4303.0,15880.0,40.005426111111106
UPZ91,03,SANTA FE,2024,2,54.0,180.0,363.0,192.0,789.0,112939.0,7325.0,4303.0,15880.0,40.005426111111106
UPZ91,03,SANTA FE,2024,3,32.0,221.0,279.0,115.0,647.0,112939.0,7325.0,4303.0,15880.0,40.005426111111106
UPZ91,03,SANTA FE,2024,4,35.0,175.0,275.0,112.0,597.0,112939.0,7325.0,4303.0,15880.0,40.005426111111106
UPZ91,03,SANTA FE,2024,5,85.0,237.0,342.0,143.0,807.0,112939.0,7325.0,4303.0,15880.0,40.005426111111106
UPZ91,03,SANTA FE,2024,6,58.0,232.0,388.0,167.0,845.0,112939.0,7325.0,4303.0,15880.0,40.005426111111106
UPZ91,03,SANTA FE,2024,7,61.0,191.0,358.0,126.0,736.0,112939.0,7325.0,4303.0,15880.0,40.005426111111106
UPZ91,03,SANTA FE,2024,8,59.0,192.0,363.0,137.0,751.0,112939.0,7325.0,4303.0,15880.0,40.005426111111106
UPZ91,03,SANTA FE,2024,9,52.0,251.0,367.0,160.0,830.0,112939.0,7325.0,4303.0,15880.0,40.005426111111106
UPZ91,03,SANTA FE,2024,10,52.0,191.0,446.0,165.0,854.0,112939.0,7325.0,4303.0,15880.0,40.005426111111106
UPZ91,03,SANTA FE,2024,11,46.0,229.0,341.0,167.0,783.0,112939.0,7325.0,4303.0,15880.0,40.005426111111106
UPZ91,03,SANTA FE,2024,12,47.0,269.0,361.0,168.0,845.0,112939.0,7325.0,4303.0,15880.0,40.005426111111106
UPZ99,02,CHAPINERO,2024,1,73.0,400.0,504.0,247.0,1224.0,161696.0,10950.0,6608.0,19315.0,42.201468444444444
UPZ99,02,CHAPINERO,2024,2,135.0,888.0,673.0,463.0,2159.0,161696.0,10950.0,6608.0,19315.0,42.201468444444444
UPZ99,02,CHAPINERO,2024,3,119.0,693.0,599.0,419.0,1830.0,161696.0,10950.0,6608.0,19315.0,42.201468444444444
UPZ99,02,CHAPINERO,2024,4,81.0,425.0,449.0,256.0,1211.0,161696.0,10950.0,6608.0,19315.0,42.201468444444444
UPZ99,02,CHAPINERO,2024,5,159.0,705.0,681.0,436.0,1981.0,161696.0,10950.0,6608.0,19315.0,42.201468444444444
UPZ99,02,CHAPINERO,2024,6,160.0,795.0,644.0,489.0,2088.0,161696.0,10950.0,6608.0,19315.0,42.201468444444444
UPZ99,02,CHAPINERO,2024,7,154.0,738.0,675.0,474.0,2041.0,161696.0,10950.0,6608.0,19315.0,42.201468444444444
UPZ99,02,CHAPINERO,2024,8,174.0,740.0,681.0,509.0,2104.0,161696.0,10950.0,6608.0,19315.0,42.201468444444444
UPZ99,02,CHAPINERO,2024,9,171.0,777.0,808.0,534.0,2290.0,161696.0,10950.0,6608.0,19315.0,42.201468444444444
UPZ99,02,CHAPINERO,2024,10,172.0,832.0,789.0,557.0,2350.0,161696.0,10950.0,6608.0,19315.0,42.201468444444444
UPZ99,02,CHAPINERO,2024,11,153.0,698.0,661.0,461.0,1973.0,161696.0,10950.0,6608.0,19315.0,42.201468444444444
UPZ99,02,CHAPINERO,2024,12,150.0,631.0,617.0,383.0,1781.0,161696.0,10950.0,6608.0,19315.0,42.201468444444444
UPZ34,04,SAN CRISTÓBAL,2024,1,117.0,375.0,502.0,411.0,1405.0,394656.0,5030.0,1833.0,37234.0,39.46668344444444
UPZ34,04,SAN CRISTÓBAL,2024,2,141.0,597.0,707.0,745.0,2190.0,394656.0,5030.0,1833.0,37234.0,39.46668344444444
UPZ34,04,SAN CRISTÓBAL,2024,3,103.0,491.0,624.0,611.0,1829.0,394656.0,5030.0,1833.0,37234.0,39.46668344444444
UPZ34,04,SAN CRISTÓBAL,2024,4,76.0,431.0,464.0,464.0,1435.0,394656.0,5030.0,1833.0,37234.0,39.46668344444444
UPZ34,04,SAN CRISTÓBAL,2024,5,148.0,611.0,723.0,733.0,2215.0,394656.0,5030.0,1833.0,37234.0,39.46668344444444
UPZ34,04,SAN CRISTÓBAL,2024,6,154.0,632.0,746.0,703.0,2235.0,394656.0,5030.0,1833.0,37234.0,39.46668344444444
UPZ34,04,SAN CRISTÓBAL,2024,7,124.0,677.0,725.0,851.0,2377.0,394656.0,5030.0,1833.0,37234.0,39.46668344444444
UPZ34,04,SAN CRISTÓBAL,2024,8,128.0,546.0,633.0,609.0,1916.0,394656.0,5030.0,1833.0,37234.0,39.46668344444444
UPZ34,04,SAN CRISTÓBAL,2024,9,115.0,645.0,728.0,699.0,2187.0,394656.0,5030.0,1833.0,37234.0,39.46668344444444
UPZ34,04,SAN CRISTÓBAL,2024,10,104.0,585.0,719.0,731.0,2139.0,394656.0,5030.0,1833.0,37234.0,39.46668344444444
UPZ34,04,SAN CRISTÓBAL,2024,11,130.0,459.0,683.0,676.0,1948.0,394656.0,5030.0,1833.0,37234.0,39.46668344444444
UPZ34,04,SAN CRISTÓBAL,2024,12,115.0,745.0,835.0,878.0,2573.0,394656.0,5030.0,1833.0,37234.0,39.46668344444444
UPZ33,04,SAN CRISTÓBAL,2024,1,70.0,275.0,340.0,262.0,947.0,394656.0,5030.0,1833.0,37234.0,39.46668344444444
UPZ33,04,SAN CRISTÓBAL,2024,2,100.0,354.0,467.0,421.0,1342.0,394656.0,5030.0,1833.0,37234.0,39.46668344444444
UPZ33,04,SAN CRISTÓBAL,2024,3,85.0,302.0,426.0,390.0,1203.0,394656.0,5030.0,1833.0,37234.0,39.46668344444444
UPZ33,04,SAN CRISTÓBAL,2024,4,43.0,238.0,262.0,219.0,762.0,394656.0,5030.0,1833.0,37234.0,39.46668344444444
UPZ33,04,SAN CRISTÓBAL,2024,5,82.0,401.0,470.0,361.0,1314.0,394656.0,5030.0,1833.0,37234.0,39.46668344444444
UPZ33,04,SAN CRISTÓBAL,2024,6,82.0,410.0,471.0,397.0,1360.0,394656.0,5030.0,1833.0,37234.0,39.46668344444444
UPZ33,04,SAN CRISTÓBAL,2024,7,71.0,363.0,559.0,425.0,1418.0,394656.0,5030.0,1833.0,37234.0,39.46668344444444
UPZ33,04,SAN CRISTÓBAL,2024,8,75.0,357.0,531.0,376.0,1339.0,394656.0,5030.0,1833.0,37234.0,39.46668344444444
UPZ33,04,SAN CRISTÓBAL,2024,9,73.0,383.0,558.0,428.0,1442.0,394656.0,5030.0,1833.0,37234.0,39.46668344444444
UPZ33,04,SAN CRISTÓBAL,2024,10,84.0,388.0,373.0,414.0,1259.0,394656.0,5030.0,1833.0,37234.0,39.46668344444444
UPZ33,04,SAN CRISTÓBAL,2024,11,79.0,301.0,370.0,335.0,1085.0,394656.0,5030.0,1833.0,37234.0,39.46668344444444
